date,elev_Ft,storage_AF,fstorage_AF,locid,district,NIDID,name
5/9/2016,507.26,66115,66115,179048,SWF,TX08005,Granger Lake
5/10/2016,507.14,65499,65499,179048,SWF,TX08005,Granger Lake
5/11/2016,507.08,65190,65190,179048,SWF,TX08005,Granger Lake
5/12/2016,507.07,65138,65138,179048,SWF,TX08005,Granger Lake
5/13/2016,506.95,64534,64534,179048,SWF,TX08005,Granger Lake
5/14/2016,506.85,64045,64045,179048,SWF,TX08005,Granger Lake
5/15/2016,508.99,75218,75218,179048,SWF,TX08005,Granger Lake
5/16/2016,509.18,76315,76315,179048,SWF,TX08005,Granger Lake
5/17/2016,509.21,76484,76484,179048,SWF,TX08005,Granger Lake
5/18/2016,508.56,72958,72958,179048,SWF,TX08005,Granger Lake
5/19/2016,508.06,70215,70215,179048,SWF,TX08005,Granger Lake
5/20/2016,511.79,91651,91651,179048,SWF,TX08005,Granger Lake
5/21/2016,512.35,95159,95159,179048,SWF,TX08005,Granger Lake
5/22/2016,512.11,93632,93632,179048,SWF,TX08005,Granger Lake
5/23/2016,511.53,90094,90094,179048,SWF,TX08005,Granger Lake
5/24/2016,511,86800,86800,179048,SWF,TX08005,Granger Lake
5/25/2016,510.34,82915,82915,179048,SWF,TX08005,Granger Lake
5/26/2016,509.68,79110,79110,179048,SWF,TX08005,Granger Lake
5/27/2016,509.13,76061,76061,179048,SWF,TX08005,Granger Lake
5/28/2016,509.33,77162,77162,179048,SWF,TX08005,Granger Lake
5/29/2016,509.57,78517,78517,179048,SWF,TX08005,Granger Lake
5/30/2016,509.81,79900,79900,179048,SWF,TX08005,Granger Lake
5/31/2016,510.1,81532,81532,179048,SWF,TX08005,Granger Lake
6/1/2016,510.61,84504,84504,179048,SWF,TX08005,Granger Lake
6/2/2016,510.9,86240,86240,179048,SWF,TX08005,Granger Lake
6/3/2016,513.46,102308,102308,179048,SWF,TX08005,Granger Lake
6/4/2016,513.88,105122,105122,179048,SWF,TX08005,Granger Lake
6/5/2016,514.54,109638,109638,179048,SWF,TX08005,Granger Lake
6/6/2016,514.76,111188,111188,179048,SWF,TX08005,Granger Lake
6/7/2016,514.73,110948,110948,179048,SWF,TX08005,Granger Lake
6/8/2016,514.47,109122,109122,179048,SWF,TX08005,Granger Lake
6/9/2016,514.21,107365,107365,179048,SWF,TX08005,Granger Lake
6/10/2016,513.97,105719,105719,179048,SWF,TX08005,Granger Lake
6/11/2016,513.68,103798,103798,179048,SWF,TX08005,Granger Lake
6/12/2016,513.43,102142,102142,179048,SWF,TX08005,Granger Lake
6/13/2016,513.15,100320,100320,179048,SWF,TX08005,Granger Lake
6/14/2016,512.86,98402,98402,179048,SWF,TX08005,Granger Lake
6/15/2016,512.54,96399,96399,179048,SWF,TX08005,Granger Lake
6/16/2016,512.23,94364,94364,179048,SWF,TX08005,Granger Lake
6/17/2016,511.89,92292,92292,179048,SWF,TX08005,Granger Lake
6/18/2016,511.55,90186,90186,179048,SWF,TX08005,Granger Lake
6/19/2016,511.17,87836,87836,179048,SWF,TX08005,Granger Lake
6/20/2016,510.79,85592,85592,179048,SWF,TX08005,Granger Lake
6/21/2016,510.42,83386,83386,179048,SWF,TX08005,Granger Lake
6/22/2016,510.06,81268,81268,179048,SWF,TX08005,Granger Lake
6/23/2016,509.68,79138,79138,179048,SWF,TX08005,Granger Lake
6/24/2016,509.29,76936,76936,179048,SWF,TX08005,Granger Lake
6/25/2016,508.88,74680,74680,179048,SWF,TX08005,Granger Lake
6/26/2016,508.48,72474,72474,179048,SWF,TX08005,Granger Lake
6/27/2016,508.1,70457,70457,179048,SWF,TX08005,Granger Lake
6/28/2016,507.65,68146,68146,179048,SWF,TX08005,Granger Lake
6/29/2016,507.28,66218,66218,179048,SWF,TX08005,Granger Lake
6/30/2016,506.76,63628,63628,179048,SWF,TX08005,Granger Lake
7/1/2016,506.47,62185,62185,179048,SWF,TX08005,Granger Lake
7/2/2016,506.24,61059,61059,179048,SWF,TX08005,Granger Lake
7/3/2016,506,59908,59908,179048,SWF,TX08005,Granger Lake
7/4/2016,505.75,58722,58722,179048,SWF,TX08005,Granger Lake
7/5/2016,505.49,57515,57515,179048,SWF,TX08005,Granger Lake
7/6/2016,505.23,56284,56284,179048,SWF,TX08005,Granger Lake
7/7/2016,505.08,55611,55611,179048,SWF,TX08005,Granger Lake
7/8/2016,505.07,55564,55564,179048,SWF,TX08005,Granger Lake
7/9/2016,505.04,55425,55425,179048,SWF,TX08005,Granger Lake
7/10/2016,505.04,55428,55428,179048,SWF,TX08005,Granger Lake
7/11/2016,505.04,55428,55428,179048,SWF,TX08005,Granger Lake
7/12/2016,505.04,55426,55426,179048,SWF,TX08005,Granger Lake
7/13/2016,505.01,55285,55285,179048,SWF,TX08005,Granger Lake
7/14/2016,504.98,55150,55150,179048,SWF,TX08005,Granger Lake
7/15/2016,504.95,55016,55016,179048,SWF,TX08005,Granger Lake
7/16/2016,504.92,54882,54882,179048,SWF,TX08005,Granger Lake
7/17/2016,504.89,54770,54770,179048,SWF,TX08005,Granger Lake
7/18/2016,504.86,54615,54615,179048,SWF,TX08005,Granger Lake
7/19/2016,504.83,54481,54481,179048,SWF,TX08005,Granger Lake
7/20/2016,504.8,54347,54347,179048,SWF,TX08005,Granger Lake
7/21/2016,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
7/22/2016,504.72,53990,53990,179048,SWF,TX08005,Granger Lake
7/23/2016,504.68,53812,53812,179048,SWF,TX08005,Granger Lake
7/24/2016,504.62,53544,53544,179048,SWF,TX08005,Granger Lake
7/25/2016,504.61,53480,53480,179048,SWF,TX08005,Granger Lake
7/26/2016,504.59,53410,53410,179048,SWF,TX08005,Granger Lake
7/27/2016,504.56,53277,53277,179048,SWF,TX08005,Granger Lake
7/28/2016,504.51,53054,53054,179048,SWF,TX08005,Granger Lake
7/29/2016,504.47,52875,52875,179048,SWF,TX08005,Granger Lake
7/30/2016,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
7/31/2016,504.35,52340,52340,179048,SWF,TX08005,Granger Lake
8/1/2016,504.26,51961,51961,179048,SWF,TX08005,Granger Lake
8/2/2016,504.26,51939,51939,179048,SWF,TX08005,Granger Lake
8/3/2016,504.26,51939,51939,179048,SWF,TX08005,Granger Lake
8/4/2016,504.24,51849,51849,179048,SWF,TX08005,Granger Lake
8/5/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
8/6/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
8/7/2016,504.23,51804,51804,179048,SWF,TX08005,Granger Lake
8/8/2016,504.2,51671,51671,179048,SWF,TX08005,Granger Lake
8/9/2016,504.2,51671,51671,179048,SWF,TX08005,Granger Lake
8/10/2016,504.18,51582,51582,179048,SWF,TX08005,Granger Lake
8/11/2016,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
8/12/2016,504.15,51452,51452,179048,SWF,TX08005,Granger Lake
8/13/2016,504.14,51404,51404,179048,SWF,TX08005,Granger Lake
8/14/2016,504.17,51535,51535,179048,SWF,TX08005,Granger Lake
8/15/2016,504.25,51894,51894,179048,SWF,TX08005,Granger Lake
8/16/2016,504.67,53768,53768,179048,SWF,TX08005,Granger Lake
8/17/2016,506.81,63849,63849,179048,SWF,TX08005,Granger Lake
8/18/2016,508.1,70457,70457,179048,SWF,TX08005,Granger Lake
8/19/2016,508.12,70564,70564,179048,SWF,TX08005,Granger Lake
8/20/2016,507.98,69816,69816,179048,SWF,TX08005,Granger Lake
8/21/2016,508.51,72662,72662,179048,SWF,TX08005,Granger Lake
8/22/2016,509.78,79730,79730,179048,SWF,TX08005,Granger Lake
8/23/2016,509.9,80408,80408,179048,SWF,TX08005,Granger Lake
8/24/2016,509.75,79561,79561,179048,SWF,TX08005,Granger Lake
8/25/2016,509.41,77614,77614,179048,SWF,TX08005,Granger Lake
8/26/2016,509.03,75468,75468,179048,SWF,TX08005,Granger Lake
8/27/2016,508.63,73308,73308,179048,SWF,TX08005,Granger Lake
8/28/2016,508.24,71215,71215,179048,SWF,TX08005,Granger Lake
8/29/2016,507.85,69128,69128,179048,SWF,TX08005,Granger Lake
8/30/2016,507.45,67100,67100,179048,SWF,TX08005,Granger Lake
8/31/2016,507.04,64984,64984,179048,SWF,TX08005,Granger Lake
9/1/2016,506.57,62698,62698,179048,SWF,TX08005,Granger Lake
9/2/2016,506.1,60349,60349,179048,SWF,TX08005,Granger Lake
9/3/2016,505.82,59048,59048,179048,SWF,TX08005,Granger Lake
9/4/2016,505.83,59094,59094,179048,SWF,TX08005,Granger Lake
9/5/2016,505.83,59094,59094,179048,SWF,TX08005,Granger Lake
9/6/2016,505.82,59048,59048,179048,SWF,TX08005,Granger Lake
9/7/2016,505.79,58909,58909,179048,SWF,TX08005,Granger Lake
9/8/2016,505.73,58630,58630,179048,SWF,TX08005,Granger Lake
9/9/2016,505.67,58351,58351,179048,SWF,TX08005,Granger Lake
9/10/2016,505.59,57980,57980,179048,SWF,TX08005,Granger Lake
9/11/2016,505.51,57608,57608,179048,SWF,TX08005,Granger Lake
9/12/2016,505.43,57236,57236,179048,SWF,TX08005,Granger Lake
9/13/2016,505.35,56865,56865,179048,SWF,TX08005,Granger Lake
9/14/2016,505.27,56494,56494,179048,SWF,TX08005,Granger Lake
9/15/2016,505.19,56122,56122,179048,SWF,TX08005,Granger Lake
9/16/2016,505.1,55703,55703,179048,SWF,TX08005,Granger Lake
9/17/2016,505.01,55285,55285,179048,SWF,TX08005,Granger Lake
9/18/2016,504.93,54927,54927,179048,SWF,TX08005,Granger Lake
9/19/2016,504.83,54481,54481,179048,SWF,TX08005,Granger Lake
9/20/2016,504.74,54079,54079,179048,SWF,TX08005,Granger Lake
9/21/2016,504.63,53589,53589,179048,SWF,TX08005,Granger Lake
9/22/2016,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
9/23/2016,504.42,52630,52630,179048,SWF,TX08005,Granger Lake
9/24/2016,504.35,52340,52340,179048,SWF,TX08005,Granger Lake
9/25/2016,504.35,52340,52340,179048,SWF,TX08005,Granger Lake
9/26/2016,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
9/27/2016,504.51,53054,53054,179048,SWF,TX08005,Granger Lake
9/28/2016,504.56,53277,53277,179048,SWF,TX08005,Granger Lake
9/29/2016,504.56,53277,53277,179048,SWF,TX08005,Granger Lake
9/30/2016,504.54,53187,53187,179048,SWF,TX08005,Granger Lake
10/1/2016,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
10/2/2016,504.5,53009,53009,179048,SWF,TX08005,Granger Lake
10/3/2016,504.48,52920,52920,179048,SWF,TX08005,Granger Lake
10/4/2016,504.47,52875,52875,179048,SWF,TX08005,Granger Lake
10/5/2016,504.44,52741,52741,179048,SWF,TX08005,Granger Lake
10/6/2016,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
10/7/2016,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
10/8/2016,504.33,52251,52251,179048,SWF,TX08005,Granger Lake
10/9/2016,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
10/10/2016,504.25,51894,51894,179048,SWF,TX08005,Granger Lake
10/11/2016,504.21,51716,51716,179048,SWF,TX08005,Granger Lake
10/12/2016,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
10/13/2016,504.14,51426,51426,179048,SWF,TX08005,Granger Lake
10/14/2016,504.11,51270,51270,179048,SWF,TX08005,Granger Lake
10/15/2016,504.11,51270,51270,179048,SWF,TX08005,Granger Lake
10/16/2016,504.12,51314,51314,179048,SWF,TX08005,Granger Lake
10/17/2016,504.14,51403,51403,179048,SWF,TX08005,Granger Lake
10/18/2016,504.14,51403,51403,179048,SWF,TX08005,Granger Lake
10/19/2016,504.14,51403,51403,179048,SWF,TX08005,Granger Lake
10/20/2016,504.14,51403,51403,179048,SWF,TX08005,Granger Lake
10/21/2016,504.11,51270,51270,179048,SWF,TX08005,Granger Lake
10/22/2016,504.11,51270,51270,179048,SWF,TX08005,Granger Lake
10/23/2016,504.09,51180,51180,179048,SWF,TX08005,Granger Lake
10/24/2016,504.08,51136,51136,179048,SWF,TX08005,Granger Lake
10/25/2016,504.11,51270,51270,179048,SWF,TX08005,Granger Lake
10/26/2016,504.14,51403,51403,179048,SWF,TX08005,Granger Lake
10/27/2016,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
10/28/2016,504.2,51671,51671,179048,SWF,TX08005,Granger Lake
10/29/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
10/30/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
10/31/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
11/1/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
11/2/2016,504.24,51849,51849,179048,SWF,TX08005,Granger Lake
11/3/2016,504.26,51939,51939,179048,SWF,TX08005,Granger Lake
11/4/2016,504.35,52340,52340,179048,SWF,TX08005,Granger Lake
11/5/2016,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
11/6/2016,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
11/7/2016,504.47,52875,52875,179048,SWF,TX08005,Granger Lake
11/8/2016,504.75,54102,54102,179048,SWF,TX08005,Granger Lake
11/9/2016,504.99,55172,55172,179048,SWF,TX08005,Granger Lake
11/10/2016,505.19,56145,56145,179048,SWF,TX08005,Granger Lake
11/11/2016,505.22,56261,56261,179048,SWF,TX08005,Granger Lake
11/12/2016,505.17,56029,56029,179048,SWF,TX08005,Granger Lake
11/13/2016,505.11,55750,55750,179048,SWF,TX08005,Granger Lake
11/14/2016,505.05,55448,55448,179048,SWF,TX08005,Granger Lake
11/15/2016,504.97,55106,55106,179048,SWF,TX08005,Granger Lake
11/16/2016,504.89,54748,54748,179048,SWF,TX08005,Granger Lake
11/17/2016,504.81,54392,54392,179048,SWF,TX08005,Granger Lake
11/18/2016,504.71,53946,53946,179048,SWF,TX08005,Granger Lake
11/19/2016,504.59,53410,53410,179048,SWF,TX08005,Granger Lake
11/20/2016,504.5,53009,53009,179048,SWF,TX08005,Granger Lake
11/21/2016,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
11/22/2016,504.33,52251,52251,179048,SWF,TX08005,Granger Lake
11/23/2016,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
11/24/2016,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
11/25/2016,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
11/26/2016,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
11/27/2016,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
11/28/2016,504.27,51983,51983,179048,SWF,TX08005,Granger Lake
11/29/2016,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
11/30/2016,504.2,51671,51671,179048,SWF,TX08005,Granger Lake
12/1/2016,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
12/2/2016,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
12/3/2016,504.2,51694,51694,179048,SWF,TX08005,Granger Lake
12/4/2016,504.33,52251,52251,179048,SWF,TX08005,Granger Lake
12/5/2016,504.46,52830,52830,179048,SWF,TX08005,Granger Lake
12/6/2016,504.63,53589,53589,179048,SWF,TX08005,Granger Lake
12/7/2016,504.72,53990,53990,179048,SWF,TX08005,Granger Lake
12/8/2016,504.75,54124,54124,179048,SWF,TX08005,Granger Lake
12/9/2016,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
12/10/2016,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
12/11/2016,504.78,54258,54258,179048,SWF,TX08005,Granger Lake
12/12/2016,504.78,54259,54259,179048,SWF,TX08005,Granger Lake
12/13/2016,504.78,54258,54258,179048,SWF,TX08005,Granger Lake
12/14/2016,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
12/15/2016,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
12/16/2016,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
12/17/2016,504.76,54173,54173,179048,SWF,TX08005,Granger Lake
12/18/2016,504.75,54132,54132,179048,SWF,TX08005,Granger Lake
12/19/2016,504.74,54079,54079,179048,SWF,TX08005,Granger Lake
12/20/2016,504.71,53946,53946,179048,SWF,TX08005,Granger Lake
12/21/2016,504.69,53856,53856,179048,SWF,TX08005,Granger Lake
12/22/2016,504.68,53812,53812,179048,SWF,TX08005,Granger Lake
12/23/2016,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
12/24/2016,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
12/25/2016,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
12/26/2016,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
12/27/2016,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
12/28/2016,504.65,53679,53679,179048,SWF,TX08005,Granger Lake
12/29/2016,504.65,53676,53676,179048,SWF,TX08005,Granger Lake
12/30/2016,504.64,53656,53656,179048,SWF,TX08005,Granger Lake
12/31/2016,504.57,53321,53321,179048,SWF,TX08005,Granger Lake
1/1/2017,504.54,53187,53187,179048,SWF,TX08005,Granger Lake
1/2/2017,504.53,53146,53146,179048,SWF,TX08005,Granger Lake
1/3/2017,504.57,53321,53321,179048,SWF,TX08005,Granger Lake
1/4/2017,504.54,53187,53187,179048,SWF,TX08005,Granger Lake
1/5/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
1/6/2017,504.48,52920,52920,179048,SWF,TX08005,Granger Lake
1/7/2017,504.44,52741,52741,179048,SWF,TX08005,Granger Lake
1/8/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
1/9/2017,504.38,52472,52472,179048,SWF,TX08005,Granger Lake
1/10/2017,504.37,52409,52409,179048,SWF,TX08005,Granger Lake
1/11/2017,504.35,52345,52345,179048,SWF,TX08005,Granger Lake
1/12/2017,504.34,52276,52276,179048,SWF,TX08005,Granger Lake
1/13/2017,504.31,52184,52184,179048,SWF,TX08005,Granger Lake
1/14/2017,504.29,52092,52092,179048,SWF,TX08005,Granger Lake
1/15/2017,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
1/16/2017,504.3,52117,52117,179048,SWF,TX08005,Granger Lake
1/17/2017,504.33,52251,52251,179048,SWF,TX08005,Granger Lake
1/18/2017,504.5,53032,53032,179048,SWF,TX08005,Granger Lake
1/19/2017,505.62,58142,58142,179048,SWF,TX08005,Granger Lake
1/20/2017,505.83,59094,59094,179048,SWF,TX08005,Granger Lake
1/21/2017,505.88,59327,59327,179048,SWF,TX08005,Granger Lake
1/22/2017,505.91,59466,59466,179048,SWF,TX08005,Granger Lake
1/23/2017,505.83,59094,59094,179048,SWF,TX08005,Granger Lake
1/24/2017,505.75,58722,58722,179048,SWF,TX08005,Granger Lake
1/25/2017,505.66,58304,58304,179048,SWF,TX08005,Granger Lake
1/26/2017,505.55,57794,57794,179048,SWF,TX08005,Granger Lake
1/27/2017,505.44,57260,57260,179048,SWF,TX08005,Granger Lake
1/28/2017,505.32,56725,56725,179048,SWF,TX08005,Granger Lake
1/29/2017,505.19,56122,56122,179048,SWF,TX08005,Granger Lake
1/30/2017,505.05,55471,55471,179048,SWF,TX08005,Granger Lake
1/31/2017,504.92,54882,54882,179048,SWF,TX08005,Granger Lake
2/1/2017,504.79,54302,54302,179048,SWF,TX08005,Granger Lake
2/2/2017,504.65,53700,53700,179048,SWF,TX08005,Granger Lake
2/3/2017,504.51,53054,53054,179048,SWF,TX08005,Granger Lake
2/4/2017,504.43,52696,52696,179048,SWF,TX08005,Granger Lake
2/5/2017,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
2/6/2017,504.34,52296,52296,179048,SWF,TX08005,Granger Lake
2/7/2017,504.31,52162,52162,179048,SWF,TX08005,Granger Lake
2/8/2017,504.26,51939,51939,179048,SWF,TX08005,Granger Lake
2/9/2017,504.18,51582,51582,179048,SWF,TX08005,Granger Lake
2/10/2017,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
2/11/2017,504.2,51676,51676,179048,SWF,TX08005,Granger Lake
2/12/2017,504.21,51722,51722,179048,SWF,TX08005,Granger Lake
2/13/2017,504.22,51761,51761,179048,SWF,TX08005,Granger Lake
2/14/2017,504.25,51932,51932,179048,SWF,TX08005,Granger Lake
2/15/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
2/16/2017,504.48,52920,52920,179048,SWF,TX08005,Granger Lake
2/17/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
2/18/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
2/19/2017,504.5,53009,53009,179048,SWF,TX08005,Granger Lake
2/20/2017,504.53,53165,53165,179048,SWF,TX08005,Granger Lake
2/21/2017,505.01,55285,55285,179048,SWF,TX08005,Granger Lake
2/22/2017,505.13,55843,55843,179048,SWF,TX08005,Granger Lake
2/23/2017,505.13,55843,55843,179048,SWF,TX08005,Granger Lake
2/24/2017,505.07,55564,55564,179048,SWF,TX08005,Granger Lake
2/25/2017,504.99,55194,55194,179048,SWF,TX08005,Granger Lake
2/26/2017,504.92,54882,54882,179048,SWF,TX08005,Granger Lake
2/27/2017,504.83,54481,54481,179048,SWF,TX08005,Granger Lake
2/28/2017,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
3/1/2017,504.7,53901,53901,179048,SWF,TX08005,Granger Lake
3/2/2017,504.6,53432,53432,179048,SWF,TX08005,Granger Lake
3/3/2017,504.5,53009,53009,179048,SWF,TX08005,Granger Lake
3/4/2017,504.44,52741,52741,179048,SWF,TX08005,Granger Lake
3/5/2017,504.47,52875,52875,179048,SWF,TX08005,Granger Lake
3/6/2017,504.53,53165,53165,179048,SWF,TX08005,Granger Lake
3/7/2017,504.57,53321,53321,179048,SWF,TX08005,Granger Lake
3/8/2017,504.5,53032,53032,179048,SWF,TX08005,Granger Lake
3/9/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
3/10/2017,504.32,52206,52206,179048,SWF,TX08005,Granger Lake
3/11/2017,504.27,51983,51983,179048,SWF,TX08005,Granger Lake
3/12/2017,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
3/13/2017,504.38,52496,52496,179048,SWF,TX08005,Granger Lake
3/14/2017,504.42,52652,52652,179048,SWF,TX08005,Granger Lake
3/15/2017,504.42,52630,52630,179048,SWF,TX08005,Granger Lake
3/16/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
3/17/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
3/18/2017,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
3/19/2017,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
3/20/2017,504.36,52385,52385,179048,SWF,TX08005,Granger Lake
3/21/2017,504.32,52206,52206,179048,SWF,TX08005,Granger Lake
3/22/2017,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
3/23/2017,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
3/24/2017,504.14,51403,51403,179048,SWF,TX08005,Granger Lake
3/25/2017,504.17,51537,51537,179048,SWF,TX08005,Granger Lake
3/26/2017,504.21,51716,51716,179048,SWF,TX08005,Granger Lake
3/27/2017,504.3,52094,52094,179048,SWF,TX08005,Granger Lake
3/28/2017,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
3/29/2017,504.42,52630,52630,179048,SWF,TX08005,Granger Lake
3/30/2017,504.54,53187,53187,179048,SWF,TX08005,Granger Lake
3/31/2017,504.57,53321,53321,179048,SWF,TX08005,Granger Lake
4/1/2017,504.56,53277,53277,179048,SWF,TX08005,Granger Lake
4/2/2017,504.54,53187,53187,179048,SWF,TX08005,Granger Lake
4/3/2017,504.77,54236,54236,179048,SWF,TX08005,Granger Lake
4/4/2017,504.83,54503,54503,179048,SWF,TX08005,Granger Lake
4/5/2017,504.77,54213,54213,179048,SWF,TX08005,Granger Lake
4/6/2017,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
4/7/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
4/8/2017,504.42,52630,52630,179048,SWF,TX08005,Granger Lake
4/9/2017,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
4/10/2017,504.19,51626,51626,179048,SWF,TX08005,Granger Lake
4/11/2017,504.21,51716,51716,179048,SWF,TX08005,Granger Lake
4/12/2017,505.02,55355,55355,179048,SWF,TX08005,Granger Lake
4/13/2017,505.26,56447,56447,179048,SWF,TX08005,Granger Lake
4/14/2017,505.28,56540,56540,179048,SWF,TX08005,Granger Lake
4/15/2017,505.17,56029,56029,179048,SWF,TX08005,Granger Lake
4/16/2017,505.04,55425,55425,179048,SWF,TX08005,Granger Lake
4/17/2017,504.89,54748,54748,179048,SWF,TX08005,Granger Lake
4/18/2017,504.75,54124,54124,179048,SWF,TX08005,Granger Lake
4/19/2017,504.62,53544,53544,179048,SWF,TX08005,Granger Lake
4/20/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
4/21/2017,504.47,52875,52875,179048,SWF,TX08005,Granger Lake
4/22/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
4/23/2017,504.3,52094,52094,179048,SWF,TX08005,Granger Lake
4/24/2017,504.21,51716,51716,179048,SWF,TX08005,Granger Lake
4/25/2017,504.16,51492,51492,179048,SWF,TX08005,Granger Lake
4/26/2017,504.12,51314,51314,179048,SWF,TX08005,Granger Lake
4/27/2017,504.08,51136,51136,179048,SWF,TX08005,Granger Lake
4/28/2017,504.05,51002,51002,179048,SWF,TX08005,Granger Lake
4/29/2017,504.05,51002,51002,179048,SWF,TX08005,Granger Lake
4/30/2017,504.11,51270,51270,179048,SWF,TX08005,Granger Lake
5/1/2017,504.15,51448,51448,179048,SWF,TX08005,Granger Lake
5/2/2017,504.18,51582,51582,179048,SWF,TX08005,Granger Lake
5/3/2017,504.21,51716,51716,179048,SWF,TX08005,Granger Lake
5/4/2017,504.23,51805,51805,179048,SWF,TX08005,Granger Lake
5/5/2017,504.24,51849,51849,179048,SWF,TX08005,Granger Lake
5/6/2017,504.26,51939,51939,179048,SWF,TX08005,Granger Lake
5/7/2017,504.29,52072,52072,179048,SWF,TX08005,Granger Lake
5/8/2017,504.3,52117,52117,179048,SWF,TX08005,Granger Lake
5/9/2017,504.33,52251,52251,179048,SWF,TX08005,Granger Lake
5/10/2017,504.35,52340,52340,179048,SWF,TX08005,Granger Lake
5/11/2017,504.38,52474,52474,179048,SWF,TX08005,Granger Lake
5/12/2017,504.41,52608,52608,179048,SWF,TX08005,Granger Lake
5/13/2017,504.45,52786,52786,179048,SWF,TX08005,Granger Lake
5/14/2017,504.47,52875,52875,179048,SWF,TX08005,Granger Lake
5/15/2017,504.5,53009,53009,179048,SWF,TX08005,Granger Lake
5/16/2017,504.51,53054,53054,179048,SWF,TX08005,Granger Lake
5/17/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
5/18/2017,504.55,53232,53232,179048,SWF,TX08005,Granger Lake
5/19/2017,504.57,53321,53321,179048,SWF,TX08005,Granger Lake
5/20/2017,504.59,53410,53410,179048,SWF,TX08005,Granger Lake
5/21/2017,504.63,53589,53589,179048,SWF,TX08005,Granger Lake
5/22/2017,504.71,53946,53946,179048,SWF,TX08005,Granger Lake
5/23/2017,504.78,54258,54258,179048,SWF,TX08005,Granger Lake
5/24/2017,504.81,54392,54392,179048,SWF,TX08005,Granger Lake
5/25/2017,504.81,54392,54392,179048,SWF,TX08005,Granger Lake
5/26/2017,504.75,54124,54124,179048,SWF,TX08005,Granger Lake
5/27/2017,504.7,53901,53901,179048,SWF,TX08005,Granger Lake
5/28/2017,504.65,53678,53678,179048,SWF,TX08005,Granger Lake
5/29/2017,504.6,53455,53455,179048,SWF,TX08005,Granger Lake
5/30/2017,504.56,53277,53277,179048,SWF,TX08005,Granger Lake
5/31/2017,504.53,53143,53143,179048,SWF,TX08005,Granger Lake
