"site","julian","date","depth_ft","status","colorStatus"
5758203,"14",2020-01-14,58.44,"Extremely Wet","navy"
5758203,"30",2020-01-30,58.44,"Extremely Wet","navy"
5758203,"44",2020-02-13,58.45,"Extremely Wet","navy"
5758203,"58",2020-02-27,58.44,"Extremely Wet","navy"
5758203,"76",2020-03-16,58.45,"Extremely Wet","navy"
5758203,"90",2020-03-30,58.45,"Extremely Wet","navy"
5758203,"107",2020-04-16,58.45,"Extremely Wet","navy"
5758203,"121",2020-04-30,58.46,"Extremely Wet","navy"
5758203,"135",2020-05-14,58.46,"Extremely Wet","navy"
5758203,"149",2020-05-28,58.46,"Extremely Wet","navy"
5758203,"167",2020-06-15,58.47,"Extremely Wet","navy"
5758203,"181",2020-06-29,58.46,"Extremely Wet","navy"
5758203,"198",2020-07-16,58.46,"Extremely Wet","navy"
5758203,"212",2020-07-30,58.47,"Extremely Wet","navy"
5758203,"226",2020-08-13,58.47,"Extremely Wet","navy"
5758203,"240",2020-08-27,58.46,"Extremely Wet","navy"
5758203,"259",2020-09-15,58.46,"Extremely Wet","navy"
5758203,"274",2020-09-30,58.47,"Extremely Wet","navy"
5758203,"289",2020-10-15,58.47,"Extremely Wet","navy"
5758203,"303",2020-10-29,58.47,"Extremely Wet","navy"
5758203,"321",2020-11-16,58.47,"Extremely Wet","navy"
5758203,"335",2020-11-30,58.46,"Extremely Wet","navy"
5758203,"350",2020-12-15,58.46,"Extremely Wet","navy"
5758203,"363",2020-12-28,58.46,"Extremely Wet","navy"
5758203,"14",2021-01-14,58.46,"Moderately Dry","orange"
5758203,"28",2021-01-28,58.46,"Extremely Wet","navy"
5758203,"42",2021-02-11,58.47,"Extremely Wet","navy"
5758203,"56",2021-02-25,58.46,"Extremely Wet","navy"
5758203,"75",2021-03-16,58.45,"Extremely Wet","navy"
5758203,"89",2021-03-30,58.47,"Extremely Wet","navy"
5758203,"105",2021-04-15,58.48,"Extremely Wet","navy"
5758203,"119",2021-04-29,58.48,"Extremely Wet","navy"
5758203,"133",2021-05-13,58.47,"Extremely Wet","navy"
5758203,"146",2021-05-26,58.48,"Extremely Wet","navy"
5758203,"168",2021-06-17,58.48,"Extremely Wet","navy"
5758203,"180",2021-06-29,58.48,"Extremely Wet","navy"
5758203,"196",2021-07-15,58.48,"Extremely Wet","navy"
5758203,"210",2021-07-29,58.47,"Extremely Wet","navy"
5758203,"228",2021-08-16,58.47,"Extremely Wet","navy"
5758203,"242",2021-08-30,58.46,"Extremely Wet","navy"
5758203,"258",2021-09-15,58.47,"Extremely Wet","navy"
5758203,"273",2021-09-30,58.47,"Extremely Wet","navy"
5758203,"288",2021-10-15,58.48,"Extremely Wet","navy"
5758203,"301",2021-10-28,58.47,"Extremely Wet","navy"
5758203,"319",2021-11-15,58.47,"Extremely Wet","navy"
5758203,"334",2021-11-30,58.47,"Extremely Wet","navy"
5758203,"348",2021-12-14,58.47,"Extremely Wet","navy"
5758203,"362",2021-12-28,58.47,"Extremely Wet","navy"
5758203,"13",2022-01-13,58.46,"Extremely Wet","navy"
5758203,"27",2022-01-27,58.47,"Extremely Wet","navy"
5758402,"14",2020-01-14,177.53,"Moderately Wet","cornflowerblue"
5758402,"30",2020-01-30,177.29,"Extremely Dry","darkred"
5758402,"44",2020-02-13,177.32,"Extremely Dry","darkred"
5758402,"58",2020-02-27,177.29,"Extremely Dry","darkred"
5758402,"76",2020-03-16,177.27,"Extremely Dry","darkred"
5758402,"90",2020-03-30,177.06,"Very Dry","red"
5758402,"107",2020-04-16,176.94,"Extremely Wet","navy"
5758402,"121",2020-04-30,177.24,"Extremely Dry","darkred"
5758402,"135",2020-05-14,177.65,"Moderately Dry","orange"
5758402,"149",2020-05-28,177.67,"Moderately Dry","orange"
5758402,"167",2020-06-15,178.1,"Extremely Dry","darkred"
5758402,"181",2020-06-29,179.5,"Extremely Dry","darkred"
5758402,"198",2020-07-16,179.54,"Extremely Dry","darkred"
5758402,"212",2020-07-30,181.38,"Very Dry","red"
5758402,"226",2020-08-13,181.85,"Extremely Dry","darkred"
5758402,"240",2020-08-27,182.67,"Extremely Dry","darkred"
5758402,"259",2020-09-15,181.49,"Extremely Dry","darkred"
5758402,"274",2020-09-30,181.62,"Extremely Dry","darkred"
5758402,"289",2020-10-15,181.65,"Very Dry","red"
5758402,"303",2020-10-29,182.12,"Extremely Dry","darkred"
5758402,"321",2020-11-16,182.95,"Extremely Dry","darkred"
5758402,"335",2020-11-30,183.28,"Extremely Dry","darkred"
5758402,"350",2020-12-15,183,"Extremely Dry","darkred"
5758402,"363",2020-12-28,183.12,"Extremely Dry","darkred"
5758402,"14",2021-01-14,183.79,"Extremely Dry","darkred"
5758402,"28",2021-01-28,183.4,"Extremely Dry","darkred"
5758402,"42",2021-02-11,183.6,"Extremely Dry","darkred"
5758402,"56",2021-02-25,183.75,"Extremely Dry","darkred"
5758402,"75",2021-03-16,184.03,"Extremely Dry","darkred"
5758402,"89",2021-03-30,184.19,"Extremely Dry","darkred"
5758402,"105",2021-04-15,184.63,"Extremely Dry","darkred"
5758402,"119",2021-04-29,184.9,"Extremely Dry","darkred"
5758402,"133",2021-05-13,184.75,"Extremely Dry","darkred"
5758402,"146",2021-05-26,184.84,"Extremely Wet","navy"
5758402,"168",2021-06-17,183.91,"Extremely Wet","navy"
5758402,"180",2021-06-29,184.43,"Extremely Dry","darkred"
5758402,"196",2021-07-15,184.2,"Extremely Dry","darkred"
5758402,"210",2021-07-29,184.36,"Extremely Dry","darkred"
5758402,"228",2021-08-16,185.44,"Extremely Dry","darkred"
5758402,"242",2021-08-30,185.45,"Extremely Dry","darkred"
5758402,"258",2021-09-15,185.77,"Extremely Dry","darkred"
5758402,"273",2021-09-30,185.74,"Extremely Dry","darkred"
5758402,"288",2021-10-15,185.34,"Extremely Dry","darkred"
5758402,"301",2021-10-28,185.4,"Extremely Dry","darkred"
5758402,"319",2021-11-15,185.08,"Extremely Dry","darkred"
5758402,"334",2021-11-30,185.03,"Extremely Dry","darkred"
5758402,"348",2021-12-14,184.85,"Extremely Dry","darkred"
5758402,"362",2021-12-28,185.04,"Extremely Wet","navy"
5758402,"13",2022-01-13,184.65,"Extremely Wet","navy"
5758402,"27",2022-01-27,184.69,"Extremely Wet","navy"
6801314,"14",2020-01-14,152.4,"Moderately Wet","cornflowerblue"
6801314,"30",2020-01-30,149.97,"Extremely Dry","darkred"
6801314,"44",2020-02-13,160.12,"Extremely Dry","darkred"
6801314,"58",2020-02-27,159.57,"Extremely Dry","darkred"
6801314,"76",2020-03-16,157.14,"Extremely Dry","darkred"
6801314,"90",2020-03-30,159.43,"Very Dry","red"
6801314,"107",2020-04-16,158.46,"Extremely Wet","navy"
6801314,"121",2020-04-30,161.78,"Extremely Dry","darkred"
6801314,"135",2020-05-14,163.91,"Extremely Dry","darkred"
6801314,"149",2020-05-28,161.93,"Extremely Dry","darkred"
6801314,"167",2020-06-15,165.62,"Very Dry","red"
6801314,"181",2020-06-29,161.57,"Extremely Dry","darkred"
6801314,"198",2020-07-16,171.01,"Extremely Dry","darkred"
6801314,"212",2020-07-30,170.96,"Moderately Dry","orange"
6801314,"226",2020-08-13,172.29,"Extremely Dry","darkred"
6801314,"240",2020-08-27,172.26,"Extremely Dry","darkred"
6801314,"259",2020-09-15,167.31,"Extremely Dry","darkred"
6801314,"274",2020-09-30,165.45,"Extremely Dry","darkred"
6801314,"289",2020-10-15,165.3,"Very Dry","red"
6801314,"303",2020-10-29,166.08,"Extremely Dry","darkred"
6801314,"321",2020-11-16,167.13,"Extremely Dry","darkred"
6801314,"335",2020-11-30,166.81,"Extremely Dry","darkred"
6801314,"350",2020-12-15,165.64,"Extremely Dry","darkred"
6801314,"363",2020-12-28,165.78,"Extremely Dry","darkred"
6801314,"14",2021-01-14,167.28,"Extremely Dry","darkred"
6801314,"28",2021-01-28,168.95,"Extremely Dry","darkred"
6801314,"42",2021-02-11,167.41,"Moderately Dry","orange"
6801314,"56",2021-02-25,171.15,"Extremely Dry","darkred"
6801314,"75",2021-03-16,171.16,"Extremely Dry","darkred"
6801314,"89",2021-03-30,172.37,"Extremely Dry","darkred"
6801314,"105",2021-04-15,173.23,"Extremely Dry","darkred"
6801314,"119",2021-04-29,174.45,"Extremely Dry","darkred"
6801314,"133",2021-05-13,175.84,"Extremely Dry","darkred"
6801314,"146",2021-05-26,176.53,"Extremely Wet","navy"
6801314,"168",2021-06-17,177.4,"Extremely Wet","navy"
6801314,"180",2021-06-29,176.85,"Extremely Dry","darkred"
6801314,"196",2021-07-15,177.15,"Extremely Dry","darkred"
6801314,"210",2021-07-29,176.08,"Extremely Dry","darkred"
6801314,"228",2021-08-16,175.8,"Very Dry","red"
6801314,"242",2021-08-30,175.09,"Very Dry","red"
6801314,"258",2021-09-15,174.64,"Extremely Dry","darkred"
6801314,"273",2021-09-30,174.34,"Extremely Dry","darkred"
6801314,"288",2021-10-15,175.18,"Extremely Dry","darkred"
6801314,"301",2021-10-28,175.44,"Extremely Dry","darkred"
6801314,"319",2021-11-15,175.94,"Extremely Dry","darkred"
6801314,"334",2021-11-30,176.24,"Extremely Dry","darkred"
6801314,"348",2021-12-14,176.6,"Extremely Dry","darkred"
6801314,"362",2021-12-28,177.97,"Extremely Wet","navy"
6801314,"13",2022-01-13,177.4,"Extremely Dry","darkred"
6801314,"27",2022-01-27,177.11,"Extremely Wet","navy"
6801608,"14",2020-01-14,55.6,"Moderately Dry","orange"
6801608,"30",2020-01-30,55.54,"Extremely Dry","darkred"
6801608,"44",2020-02-13,55.5,"Extremely Dry","darkred"
6801608,"58",2020-02-27,55.45,"Extremely Dry","darkred"
6801608,"76",2020-03-16,55.44,"Extremely Wet","navy"
6801608,"90",2020-03-30,55.45,"Very Dry","red"
6801608,"107",2020-04-16,55.44,"Extremely Wet","navy"
6801608,"121",2020-04-30,55.5,"Extremely Wet","navy"
6801608,"135",2020-05-14,55.6,"Moderately Dry","orange"
6801608,"149",2020-05-28,55.46,"Extremely Dry","darkred"
6801608,"167",2020-06-15,55.48,"Moderately Dry","orange"
6801608,"181",2020-06-29,55.92,"Extremely Dry","darkred"
6801608,"198",2020-07-16,55.65,"Extremely Dry","darkred"
6801608,"212",2020-07-30,55.65,"Very Wet","blue"
6801608,"226",2020-08-13,55.68,"Extremely Wet","navy"
6801608,"240",2020-08-27,55.67,"Extremely Wet","navy"
6801608,"259",2020-09-15,55.65,"Moderately Dry","orange"
6801608,"274",2020-09-30,55.61,"Extremely Wet","navy"
6801608,"289",2020-10-15,55.65,"Extremely Dry","darkred"
6801608,"303",2020-10-29,55.7,"Extremely Dry","darkred"
6801608,"321",2020-11-16,55.67,"Extremely Dry","darkred"
6801608,"335",2020-11-30,55.65,"Extremely Dry","darkred"
6801608,"350",2020-12-15,55.8,"Extremely Dry","darkred"
6801608,"363",2020-12-28,55.76,"Extremely Dry","darkred"
6801608,"14",2021-01-14,55.77,"Extremely Dry","darkred"
6801608,"28",2021-01-28,55.76,"Extremely Dry","darkred"
6801608,"42",2021-02-11,55.78,"Extremely Dry","darkred"
6801608,"56",2021-02-25,55.76,"Extremely Dry","darkred"
6801608,"75",2021-03-16,56,"Extremely Dry","darkred"
6801608,"89",2021-03-30,55.71,"Extremely Dry","darkred"
6801608,"105",2021-04-15,55.84,"Extremely Dry","darkred"
6801608,"119",2021-04-29,55.86,"Extremely Dry","darkred"
6801608,"133",2021-05-13,55.34,"Extremely Wet","navy"
6801608,"146",2021-05-26,55.51,"Extremely Wet","navy"
6801608,"168",2021-06-17,55.42,"Extremely Wet","navy"
6801608,"180",2021-06-29,55.28,"Extremely Dry","darkred"
6801608,"196",2021-07-15,55.31,"Extremely Wet","navy"
6801608,"210",2021-07-29,55.38,"Moderately Dry","orange"
6801608,"228",2021-08-16,55.41,"Moderately Dry","orange"
6801608,"242",2021-08-30,55.5,"Moderately Dry","orange"
6801608,"258",2021-09-15,55.55,"Very Wet","blue"
6801608,"273",2021-09-30,55.52,"Moderately Dry","orange"
6801608,"288",2021-10-15,55.49,"Moderately Dry","orange"
6801608,"301",2021-10-28,55.36,"Moderately Dry","orange"
6801608,"319",2021-11-15,55.24,"Very Wet","blue"
6801608,"334",2021-11-30,55.27,"Moderately Dry","orange"
6801608,"348",2021-12-14,55.24,"Extremely Wet","navy"
6801608,"362",2021-12-28,55.28,"Extremely Wet","navy"
6801608,"13",2022-01-13,55.43,"Extremely Wet","navy"
6801608,"27",2022-01-27,55.5,"Extremely Wet","navy"
6802302,"14",2020-01-14,223.55,"Extremely Wet","navy"
6802302,"30",2020-01-30,223.56,"Extremely Wet","navy"
6802302,"44",2020-02-13,222.48,"Extremely Wet","navy"
6802302,"58",2020-02-27,223.85,"Extremely Wet","navy"
6802302,"76",2020-03-16,221.6,"Extremely Wet","navy"
6802302,"90",2020-03-30,220.97,"Extremely Wet","navy"
6802302,"107",2020-04-16,219.21,"Extremely Wet","navy"
6802302,"121",2020-04-30,220.12,"Extremely Wet","navy"
6802302,"135",2020-05-14,224.67,"Extremely Wet","navy"
6802302,"149",2020-05-28,222.23,"Extremely Wet","navy"
6802302,"167",2020-06-15,221.72,"Extremely Wet","navy"
6802302,"181",2020-06-29,223.3,"Extremely Wet","navy"
6802302,"198",2020-07-16,231.07,"Extremely Wet","navy"
6802302,"212",2020-07-30,232.18,"Extremely Wet","navy"
6802302,"226",2020-08-13,233.54,"Extremely Wet","navy"
6802302,"240",2020-08-27,235.71,"Extremely Wet","navy"
6802302,"259",2020-09-15,233.15,"Extremely Wet","navy"
6802302,"274",2020-09-30,233,"Extremely Wet","navy"
6802302,"289",2020-10-15,235.25,"Extremely Wet","navy"
6802302,"303",2020-10-29,234.97,"Extremely Wet","navy"
6802302,"321",2020-11-16,234.13,"Extremely Wet","navy"
6802302,"335",2020-11-30,231.23,"Extremely Wet","navy"
6802302,"350",2020-12-15,231.08,"Extremely Wet","navy"
6802302,"363",2020-12-28,228.97,"Extremely Wet","navy"
6802302,"14",2021-01-14,232.15,"Extremely Dry","darkred"
6802302,"28",2021-01-28,226.4,"Extremely Wet","navy"
6802302,"42",2021-02-11,225.89,"Extremely Wet","navy"
6802302,"56",2021-02-25,227.99,"Extremely Wet","navy"
6802302,"75",2021-03-16,226.38,"Extremely Wet","navy"
6802302,"89",2021-03-30,225.74,"Extremely Wet","navy"
6802302,"105",2021-04-15,226.1,"Extremely Wet","navy"
6802302,"119",2021-04-29,226.38,"Extremely Wet","navy"
6802302,"133",2021-05-13,224.7,"Extremely Wet","navy"
6802302,"146",2021-05-26,221.64,"Extremely Wet","navy"
6802302,"168",2021-06-17,227.38,"Extremely Wet","navy"
6802302,"180",2021-06-29,223.24,"Extremely Wet","navy"
6802302,"196",2021-07-15,221.63,"Extremely Wet","navy"
6802302,"210",2021-07-29,221.33,"Extremely Wet","navy"
6802302,"228",2021-08-16,221.46,"Extremely Wet","navy"
6802302,"242",2021-08-30,223.93,"Extremely Wet","navy"
6802302,"258",2021-09-15,223.72,"Extremely Wet","navy"
6802302,"273",2021-09-30,224.35,"Extremely Wet","navy"
6802302,"288",2021-10-15,223.46,"Extremely Wet","navy"
6802302,"301",2021-10-28,220.75,"Extremely Wet","navy"
6802302,"319",2021-11-15,218.85,"Extremely Wet","navy"
6802302,"334",2021-11-30,219.02,"Extremely Wet","navy"
6802302,"348",2021-12-14,219.93,"Extremely Wet","navy"
6802302,"362",2021-12-28,220.04,"Extremely Wet","navy"
6802302,"13",2022-01-13,220.57,"Extremely Wet","navy"
6802302,"27",2022-01-27,219.96,"Extremely Wet","navy"
6802406,"14",2020-01-14,268.71,"Moderately Dry","orange"
6802406,"30",2020-01-30,267.5,"Extremely Dry","darkred"
6802406,"44",2020-02-13,266.95,"Extremely Dry","darkred"
6802406,"58",2020-02-27,266.21,"Extremely Dry","darkred"
6802406,"76",2020-03-16,267.42,"Extremely Dry","darkred"
6802406,"90",2020-03-30,266.81,"Very Dry","red"
6802406,"107",2020-04-16,266.65,"Extremely Wet","navy"
6802406,"121",2020-04-30,267.12,"Extremely Dry","darkred"
6802406,"135",2020-05-14,268.04,"Moderately Dry","orange"
6802406,"149",2020-05-28,271.92,"Extremely Dry","darkred"
6802406,"167",2020-06-15,274.81,"Extremely Dry","darkred"
6802406,"181",2020-06-29,275.92,"Extremely Dry","darkred"
6802406,"198",2020-07-16,280.1,"Extremely Dry","darkred"
6802406,"212",2020-07-30,282.11,"Extremely Dry","darkred"
6802406,"226",2020-08-13,284.2,"Extremely Dry","darkred"
6802406,"240",2020-08-27,283.42,"Extremely Dry","darkred"
6802406,"259",2020-09-15,280.98,"Extremely Dry","darkred"
6802406,"274",2020-09-30,282.31,"Extremely Dry","darkred"
6802406,"289",2020-10-15,284.2,"Extremely Dry","darkred"
6802406,"303",2020-10-29,284.67,"Extremely Dry","darkred"
6802406,"321",2020-11-16,284.25,"Extremely Dry","darkred"
6802406,"335",2020-11-30,284.15,"Extremely Dry","darkred"
6802406,"350",2020-12-15,282.89,"Extremely Dry","darkred"
6802406,"363",2020-12-28,282.15,"Extremely Dry","darkred"
6802406,"14",2021-01-14,278.9,"Extremely Dry","darkred"
6802406,"28",2021-01-28,278.1,"Extremely Dry","darkred"
6802406,"42",2021-02-11,278.25,"Extremely Dry","darkred"
6802406,"56",2021-02-25,281.35,"Extremely Dry","darkred"
6802406,"75",2021-03-16,280.5,"Extremely Dry","darkred"
6802406,"89",2021-03-30,281.25,"Extremely Dry","darkred"
6802406,"105",2021-04-15,280.85,"Extremely Dry","darkred"
6802406,"119",2021-04-29,281.54,"Extremely Dry","darkred"
6802406,"133",2021-05-13,281.65,"Extremely Dry","darkred"
6802406,"146",2021-05-26,290.5,"Extremely Wet","navy"
6802406,"168",2021-06-17,285.76,"Extremely Wet","navy"
6802406,"180",2021-06-29,280.65,"Extremely Dry","darkred"
6802406,"196",2021-07-15,279.11,"Extremely Dry","darkred"
6802406,"210",2021-07-29,280.5,"Extremely Dry","darkred"
6802406,"228",2021-08-16,278.9,"Very Dry","red"
6802406,"242",2021-08-30,279.31,"Very Dry","red"
6802406,"258",2021-09-15,280.7,"Extremely Dry","darkred"
6802406,"273",2021-09-30,281.98,"Extremely Dry","darkred"
6802406,"288",2021-10-15,280.76,"Extremely Dry","darkred"
6802406,"301",2021-10-28,278.92,"Moderately Dry","orange"
6802406,"319",2021-11-15,278.5,"Very Dry","red"
6802406,"334",2021-11-30,277.5,"Very Dry","red"
6802406,"348",2021-12-14,277.15,"Extremely Dry","darkred"
6802406,"362",2021-12-28,277.25,"Extremely Wet","navy"
6802406,"13",2022-01-13,277.69,"Extremely Wet","navy"
6802406,"27",2022-01-27,277.57,"Extremely Wet","navy"
6802407,"14",2020-01-14,357.6,"Moderately Dry","orange"
6802407,"30",2020-01-30,357.51,"Extremely Dry","darkred"
6802407,"44",2020-02-13,357.08,"Extremely Dry","darkred"
6802407,"58",2020-02-27,356.76,"Extremely Dry","darkred"
6802407,"76",2020-03-16,353.82,"Extremely Dry","darkred"
6802407,"90",2020-03-30,353.78,"Very Dry","red"
6802407,"107",2020-04-16,353.65,"Extremely Wet","navy"
6802407,"121",2020-04-30,354.23,"Extremely Dry","darkred"
6802407,"135",2020-05-14,354.89,"Moderately Dry","orange"
6802407,"149",2020-05-28,355.33,"Extremely Dry","darkred"
6802407,"167",2020-06-15,365.21,"Extremely Dry","darkred"
6802407,"181",2020-06-29,367.25,"Extremely Dry","darkred"
6802407,"198",2020-07-16,368.65,"Extremely Dry","darkred"
6802407,"212",2020-07-30,384.25,"Extremely Dry","darkred"
6802407,"226",2020-08-13,379.63,"Extremely Dry","darkred"
6802407,"240",2020-08-27,381,"Extremely Dry","darkred"
6802407,"259",2020-09-15,376.12,"Extremely Dry","darkred"
6802407,"274",2020-09-30,373.25,"Extremely Dry","darkred"
6802407,"289",2020-10-15,373.78,"Extremely Dry","darkred"
6802407,"303",2020-10-29,382.3,"Extremely Dry","darkred"
6802407,"321",2020-11-16,376.8,"Extremely Dry","darkred"
6802407,"335",2020-11-30,375.76,"Extremely Dry","darkred"
6802407,"350",2020-12-15,373.75,"Extremely Dry","darkred"
6802407,"363",2020-12-28,372.98,"Extremely Dry","darkred"
6802407,"14",2021-01-14,370.33,"Extremely Dry","darkred"
6802407,"28",2021-01-28,368.88,"Extremely Dry","darkred"
6802407,"42",2021-02-11,368.8,"Extremely Dry","darkred"
6802407,"56",2021-02-25,371.48,"Extremely Dry","darkred"
6802407,"75",2021-03-16,370.43,"Extremely Dry","darkred"
6802407,"89",2021-03-30,370.6,"Extremely Dry","darkred"
6802407,"105",2021-04-15,373.55,"Extremely Dry","darkred"
6802407,"119",2021-04-29,374.7,"Extremely Dry","darkred"
6802407,"133",2021-05-13,374.52,"Extremely Dry","darkred"
6802407,"146",2021-05-26,373.8,"Extremely Wet","navy"
6802407,"168",2021-06-17,371.91,"Extremely Wet","navy"
6802407,"180",2021-06-29,391,"Extremely Dry","darkred"
6802407,"196",2021-07-15,381.6,"Extremely Dry","darkred"
6802407,"210",2021-07-29,383.75,"Extremely Dry","darkred"
6802407,"228",2021-08-16,371.1,"Very Dry","red"
6802407,"242",2021-08-30,371.03,"Moderately Dry","orange"
6802407,"258",2021-09-15,371.97,"Extremely Dry","darkred"
6802407,"273",2021-09-30,372.11,"Extremely Dry","darkred"
6802407,"288",2021-10-15,371.09,"Extremely Dry","darkred"
6802407,"301",2021-10-28,370.17,"Extremely Dry","darkred"
6802407,"319",2021-11-15,369.25,"Extremely Dry","darkred"
6802407,"334",2021-11-30,368.54,"Extremely Dry","darkred"
6802407,"348",2021-12-14,366.05,"Extremely Dry","darkred"
6802407,"362",2021-12-28,366.1,"Extremely Wet","navy"
6802407,"13",2022-01-13,366.45,"Extremely Wet","navy"
6802407,"27",2022-01-27,364.8,"Extremely Wet","navy"
6802508,"14",2020-01-14,105.2,"Moderately Dry","orange"
6802508,"30",2020-01-30,103.6,"Extremely Dry","darkred"
6802508,"44",2020-02-13,103,"Extremely Dry","darkred"
6802508,"58",2020-02-27,101.8,"Extremely Dry","darkred"
6802508,"76",2020-03-16,101.6,"Extremely Dry","darkred"
6802508,"90",2020-03-30,101.8,"Extremely Dry","darkred"
6802508,"107",2020-04-16,99,"Extremely Wet","navy"
6802508,"121",2020-04-30,101,"Extremely Dry","darkred"
6802508,"135",2020-05-14,107,"Extremely Dry","darkred"
6802508,"149",2020-05-28,107.67,"Extremely Dry","darkred"
6802508,"167",2020-06-15,105.9,"Very Dry","red"
6802508,"181",2020-06-29,105.42,"Very Dry","red"
6802508,"198",2020-07-16,112.3,"Extremely Dry","darkred"
6802508,"212",2020-07-30,115,"Moderately Dry","orange"
6802508,"226",2020-08-13,117.2,"Extremely Dry","darkred"
6802508,"240",2020-08-27,120.33,"Extremely Dry","darkred"
6802508,"259",2020-09-15,121,"Very Dry","red"
6802508,"274",2020-09-30,118.8,"Extremely Dry","darkred"
6802508,"289",2020-10-15,118.2,"Extremely Dry","darkred"
6802508,"303",2020-10-29,121,"Extremely Dry","darkred"
6802508,"321",2020-11-16,121,"Extremely Dry","darkred"
6802508,"335",2020-11-30,122.2,"Extremely Dry","darkred"
6802508,"350",2020-12-15,118.3,"Extremely Dry","darkred"
6802508,"363",2020-12-28,118,"Extremely Dry","darkred"
6802508,"14",2021-01-14,116.5,"Extremely Dry","darkred"
6802508,"28",2021-01-28,114.7,"Extremely Dry","darkred"
6802508,"42",2021-02-11,116.5,"Extremely Dry","darkred"
6802508,"56",2021-02-25,126.1,"Extremely Dry","darkred"
6802508,"75",2021-03-16,121.9,"Extremely Dry","darkred"
6802508,"89",2021-03-30,121.9,"Extremely Dry","darkred"
6802508,"105",2021-04-15,122,"Extremely Dry","darkred"
6802508,"119",2021-04-29,123.4,"Extremely Dry","darkred"
6802508,"133",2021-05-13,119.4,"Extremely Dry","darkred"
6802508,"146",2021-05-26,114.4,"Extremely Wet","navy"
6802508,"168",2021-06-17,109.8,"Extremely Wet","navy"
6802508,"180",2021-06-29,110.5,"Extremely Dry","darkred"
6802508,"196",2021-07-15,106.7,"Moderately Dry","orange"
6802508,"210",2021-07-29,106.4,"Moderately Dry","orange"
6802508,"228",2021-08-16,106.1,"Moderately Dry","orange"
6802508,"242",2021-08-30,107.4,"Moderately Dry","orange"
6802508,"258",2021-09-15,110,"Moderately Dry","orange"
6802508,"273",2021-09-30,113.6,"Very Dry","red"
6802508,"288",2021-10-15,111.6,"Very Dry","red"
6802508,"301",2021-10-28,108.9,"Moderately Dry","orange"
6802508,"319",2021-11-15,107.9,"Very Dry","red"
6802508,"334",2021-11-30,110.5,"Very Dry","red"
6802508,"348",2021-12-14,109.8,"Extremely Dry","darkred"
6802508,"362",2021-12-28,111.2,"Extremely Wet","navy"
6802508,"13",2022-01-13,111.4,"Extremely Wet","navy"
6802508,"27",2022-01-27,114,"Extremely Wet","navy"
6802609,"14",2020-01-14,141.58,"Moderately Dry","orange"
6802609,"30",2020-01-30,141.94,"Extremely Dry","darkred"
6802609,"44",2020-02-13,139.27,"Extremely Dry","darkred"
6802609,"58",2020-02-27,136.8,"Extremely Dry","darkred"
6802609,"76",2020-03-16,138.11,"Extremely Dry","darkred"
6802609,"90",2020-03-30,138.2,"Extremely Dry","darkred"
6802609,"107",2020-04-16,136.14,"Extremely Wet","navy"
6802609,"121",2020-04-30,140.12,"Extremely Dry","darkred"
6802609,"135",2020-05-14,141.6,"Extremely Dry","darkred"
6802609,"149",2020-05-28,145.99,"Extremely Dry","darkred"
6802609,"167",2020-06-15,143.27,"Extremely Dry","darkred"
6802609,"181",2020-06-29,146.49,"Extremely Dry","darkred"
6802609,"198",2020-07-16,153.61,"Extremely Dry","darkred"
6802609,"212",2020-07-30,156.68,"Extremely Dry","darkred"
6802609,"226",2020-08-13,158.69,"Extremely Dry","darkred"
6802609,"240",2020-08-27,166.52,"Extremely Dry","darkred"
6802609,"259",2020-09-15,161.94,"Extremely Dry","darkred"
6802609,"274",2020-09-30,159.17,"Extremely Dry","darkred"
6802609,"289",2020-10-15,157.98,"Extremely Dry","darkred"
6802609,"303",2020-10-29,158.8,"Extremely Dry","darkred"
6802609,"321",2020-11-16,159.06,"Extremely Dry","darkred"
6802609,"335",2020-11-30,158.42,"Extremely Dry","darkred"
6802609,"350",2020-12-15,152.34,"Extremely Dry","darkred"
6802609,"363",2020-12-28,150.76,"Extremely Dry","darkred"
6802609,"14",2021-01-14,149.56,"Extremely Dry","darkred"
6802609,"28",2021-01-28,147.01,"Extremely Dry","darkred"
6802609,"42",2021-02-11,147.2,"Extremely Dry","darkred"
6802609,"56",2021-02-25,156.08,"Extremely Dry","darkred"
6802609,"75",2021-03-16,156.87,"Extremely Dry","darkred"
6802609,"89",2021-03-30,157.37,"Extremely Dry","darkred"
6802609,"105",2021-04-15,155.62,"Extremely Dry","darkred"
6802609,"119",2021-04-29,156.02,"Extremely Dry","darkred"
6802609,"133",2021-05-13,152.45,"Extremely Dry","darkred"
6802609,"146",2021-05-26,149.53,"Extremely Wet","navy"
6802609,"168",2021-06-17,145.44,"Extremely Wet","navy"
6802609,"180",2021-06-29,146.21,"Extremely Dry","darkred"
6802609,"196",2021-07-15,143.66,"Extremely Dry","darkred"
6802609,"210",2021-07-29,143.67,"Moderately Dry","orange"
6802609,"228",2021-08-16,140.77,"Very Dry","red"
6802609,"242",2021-08-30,143.35,"Extremely Dry","darkred"
6802609,"258",2021-09-15,147.14,"Extremely Dry","darkred"
6802609,"273",2021-09-30,156.98,"Extremely Dry","darkred"
6802609,"288",2021-10-15,146.34,"Extremely Dry","darkred"
6802609,"301",2021-10-28,147.47,"Moderately Dry","orange"
6802609,"319",2021-11-15,139.5,"Extremely Dry","darkred"
6802609,"334",2021-11-30,149.01,"Extremely Dry","darkred"
