"id","date","pcp_in","year","month","day"
"GUPT2",2013-11-25,0.95,2013,11,25
"GUPT2",2013-11-26,0.54,2013,11,26
"GUPT2",2013-11-27,0,2013,11,27
"GUPT2",2013-11-28,0,2013,11,28
"GUPT2",2013-11-29,0,2013,11,29
"GUPT2",2013-11-30,0,2013,11,30
"GUPT2",2013-12-01,0,2013,12,1
"GUPT2",2013-12-02,0,2013,12,2
"GUPT2",2013-12-03,0,2013,12,3
"GUPT2",2013-12-04,0,2013,12,4
"GUPT2",2013-12-05,0,2013,12,5
"GUPT2",2013-12-06,0,2013,12,6
"GUPT2",2013-12-07,0.03,2013,12,7
"GUPT2",2013-12-08,0,2013,12,8
"GUPT2",2013-12-09,0.01,2013,12,9
"GUPT2",2013-12-10,0.06,2013,12,10
"GUPT2",2013-12-11,0,2013,12,11
"GUPT2",2013-12-12,0,2013,12,12
"GUPT2",2013-12-13,0,2013,12,13
"GUPT2",2013-12-14,0.04,2013,12,14
"GUPT2",2013-12-15,0,2013,12,15
"GUPT2",2013-12-16,0,2013,12,16
"GUPT2",2013-12-17,0,2013,12,17
"GUPT2",2013-12-18,0,2013,12,18
"GUPT2",2013-12-19,0,2013,12,19
"GUPT2",2013-12-20,0,2013,12,20
"GUPT2",2013-12-21,0.03,2013,12,21
"GUPT2",2013-12-22,0.23,2013,12,22
"GUPT2",2013-12-23,0,2013,12,23
"GUPT2",2013-12-24,0,2013,12,24
"GUPT2",2013-12-25,0,2013,12,25
"GUPT2",2013-12-26,0,2013,12,26
"GUPT2",2013-12-27,0.08,2013,12,27
"GUPT2",2013-12-28,0.15,2013,12,28
"GUPT2",2013-12-29,0.01,2013,12,29
"GUPT2",2013-12-30,0,2013,12,30
"GUPT2",2013-12-31,0,2013,12,31
"GUPT2",2014-01-01,0,2014,1,1
"GUPT2",2014-01-02,0,2014,1,2
"GUPT2",2014-01-03,0,2014,1,3
"GUPT2",2014-01-04,0,2014,1,4
"GUPT2",2014-01-05,0,2014,1,5
"GUPT2",2014-01-06,0,2014,1,6
"GUPT2",2014-01-07,0,2014,1,7
"GUPT2",2014-01-08,0.03,2014,1,8
"GUPT2",2014-01-09,0.05,2014,1,9
"GUPT2",2014-01-10,0,2014,1,10
"GUPT2",2014-01-11,0.05,2014,1,11
"GUPT2",2014-01-12,0.01,2014,1,12
"GUPT2",2014-01-13,0.01,2014,1,13
"GUPT2",2014-01-14,0,2014,1,14
"GUPT2",2014-01-15,0,2014,1,15
"GUPT2",2014-01-16,0,2014,1,16
"GUPT2",2014-01-17,0,2014,1,17
"GUPT2",2014-01-18,0,2014,1,18
"GUPT2",2014-01-19,0,2014,1,19
"GUPT2",2014-01-20,0,2014,1,20
"GUPT2",2014-01-21,0,2014,1,21
"GUPT2",2014-01-22,0,2014,1,22
"GUPT2",2014-01-23,0,2014,1,23
"GUPT2",2014-01-24,0.03,2014,1,24
"GUPT2",2014-01-25,0.07,2014,1,25
"GUPT2",2014-01-26,0,2014,1,26
"GUPT2",2014-01-27,0,2014,1,27
"GUPT2",2014-01-28,0,2014,1,28
"GUPT2",2014-01-29,0,2014,1,29
"GUPT2",2014-01-30,0,2014,1,30
"GUPT2",2014-01-31,0,2014,1,31
"GUPT2",2014-02-01,0,2014,2,1
"GUPT2",2014-02-02,0,2014,2,2
"GUPT2",2014-02-03,0.07,2014,2,3
"GUPT2",2014-02-04,0.1,2014,2,4
"GUPT2",2014-02-05,0.02,2014,2,5
"GUPT2",2014-02-06,0,2014,2,6
"GUPT2",2014-02-07,0,2014,2,7
"GUPT2",2014-02-08,0.01,2014,2,8
"GUPT2",2014-02-09,0,2014,2,9
"GUPT2",2014-02-10,0,2014,2,10
"GUPT2",2014-02-11,0.01,2014,2,11
"GUPT2",2014-02-12,0.05,2014,2,12
"GUPT2",2014-02-13,0,2014,2,13
"GUPT2",2014-02-14,0,2014,2,14
"GUPT2",2014-02-15,0,2014,2,15
"GUPT2",2014-02-16,0,2014,2,16
"GUPT2",2014-02-17,0,2014,2,17
"GUPT2",2014-02-18,0,2014,2,18
"GUPT2",2014-02-19,0,2014,2,19
"GUPT2",2014-02-20,0,2014,2,20
"GUPT2",2014-02-21,0,2014,2,21
"GUPT2",2014-02-22,0,2014,2,22
"GUPT2",2014-02-23,0,2014,2,23
"GUPT2",2014-02-24,0,2014,2,24
"GUPT2",2014-02-25,0,2014,2,25
"GUPT2",2014-02-26,0.01,2014,2,26
"GUPT2",2014-02-27,0.18,2014,2,27
"GUPT2",2014-02-28,0,2014,2,28
"GUPT2",2014-03-01,0,2014,3,1
"GUPT2",2014-03-02,0,2014,3,2
"GUPT2",2014-03-03,0.07,2014,3,3
"GUPT2",2014-03-04,0.28,2014,3,4
"GUPT2",2014-03-05,0.01,2014,3,5
"GUPT2",2014-03-06,0,2014,3,6
"GUPT2",2014-03-07,0,2014,3,7
"GUPT2",2014-03-08,0,2014,3,8
"GUPT2",2014-03-09,0.07,2014,3,9
"GUPT2",2014-03-10,0,2014,3,10
"GUPT2",2014-03-11,0.15,2014,3,11
"GUPT2",2014-03-12,0.01,2014,3,12
"GUPT2",2014-03-13,0,2014,3,13
"GUPT2",2014-03-14,0,2014,3,14
"GUPT2",2014-03-15,0.02,2014,3,15
"GUPT2",2014-03-16,0.04,2014,3,16
"GUPT2",2014-03-17,0,2014,3,17
"GUPT2",2014-03-18,0,2014,3,18
"GUPT2",2014-03-19,0,2014,3,19
"GUPT2",2014-03-20,0,2014,3,20
"GUPT2",2014-03-21,0,2014,3,21
"GUPT2",2014-03-22,0,2014,3,22
"GUPT2",2014-03-23,0,2014,3,23
"GUPT2",2014-03-24,0,2014,3,24
"GUPT2",2014-03-25,0,2014,3,25
"GUPT2",2014-03-26,0,2014,3,26
"GUPT2",2014-03-27,0.02,2014,3,27
"GUPT2",2014-03-28,0.01,2014,3,28
"GUPT2",2014-03-29,0,2014,3,29
"GUPT2",2014-03-30,0,2014,3,30
"GUPT2",2014-03-31,0,2014,3,31
"GUPT2",2014-04-01,0,2014,4,1
"GUPT2",2014-04-02,0,2014,4,2
"GUPT2",2014-04-03,0,2014,4,3
"GUPT2",2014-04-04,0,2014,4,4
"GUPT2",2014-04-05,0,2014,4,5
"GUPT2",2014-04-06,0.05,2014,4,6
"GUPT2",2014-04-07,0.16,2014,4,7
"GUPT2",2014-04-08,0.22,2014,4,8
"GUPT2",2014-04-09,0,2014,4,9
"GUPT2",2014-04-10,0,2014,4,10
"GUPT2",2014-04-11,0,2014,4,11
"GUPT2",2014-04-12,0,2014,4,12
"GUPT2",2014-04-13,0,2014,4,13
"GUPT2",2014-04-14,0,2014,4,14
"GUPT2",2014-04-15,0.06,2014,4,15
"GUPT2",2014-04-16,0,2014,4,16
"GUPT2",2014-04-17,0,2014,4,17
"GUPT2",2014-04-18,0.03,2014,4,18
"GUPT2",2014-04-19,0,2014,4,19
"GUPT2",2014-04-20,0,2014,4,20
"GUPT2",2014-04-21,0,2014,4,21
"GUPT2",2014-04-22,0,2014,4,22
"GUPT2",2014-04-23,0,2014,4,23
"GUPT2",2014-04-24,0,2014,4,24
"GUPT2",2014-04-25,0,2014,4,25
"GUPT2",2014-04-26,0,2014,4,26
"GUPT2",2014-04-27,0,2014,4,27
"GUPT2",2014-04-28,0,2014,4,28
"GUPT2",2014-04-29,0,2014,4,29
"GUPT2",2014-04-30,0,2014,4,30
"GUPT2",2014-05-01,0,2014,5,1
"GUPT2",2014-05-02,0,2014,5,2
"GUPT2",2014-05-03,0,2014,5,3
"GUPT2",2014-05-04,0,2014,5,4
"GUPT2",2014-05-05,0,2014,5,5
"GUPT2",2014-05-06,0,2014,5,6
"GUPT2",2014-05-07,0,2014,5,7
"GUPT2",2014-05-08,0,2014,5,8
"GUPT2",2014-05-09,0.08,2014,5,9
"GUPT2",2014-05-10,0.49,2014,5,10
"GUPT2",2014-05-11,0,2014,5,11
"GUPT2",2014-05-12,0,2014,5,12
"GUPT2",2014-05-13,0.93,2014,5,13
"GUPT2",2014-05-14,0.2,2014,5,14
"GUPT2",2014-05-15,0,2014,5,15
"GUPT2",2014-05-16,0,2014,5,16
"GUPT2",2014-05-17,0,2014,5,17
"GUPT2",2014-05-18,0,2014,5,18
"GUPT2",2014-05-19,0,2014,5,19
"GUPT2",2014-05-20,0,2014,5,20
"GUPT2",2014-05-21,0,2014,5,21
"GUPT2",2014-05-22,0,2014,5,22
"GUPT2",2014-05-23,0.01,2014,5,23
"GUPT2",2014-05-24,0,2014,5,24
"GUPT2",2014-05-25,0.37,2014,5,25
"GUPT2",2014-05-26,0.98,2014,5,26
"GUPT2",2014-05-27,3.47,2014,5,27
"GUPT2",2014-05-28,0.25,2014,5,28
"GUPT2",2014-05-29,0,2014,5,29
"GUPT2",2014-05-30,0,2014,5,30
"GUPT2",2014-05-31,0,2014,5,31
"GUPT2",2014-06-01,0,2014,6,1
"GUPT2",2014-06-02,0,2014,6,2
"GUPT2",2014-06-03,0,2014,6,3
"GUPT2",2014-06-04,0,2014,6,4
"GUPT2",2014-06-05,0,2014,6,5
"GUPT2",2014-06-06,0,2014,6,6
"GUPT2",2014-06-07,0,2014,6,7
"GUPT2",2014-06-08,0,2014,6,8
"GUPT2",2014-06-09,0,2014,6,9
"GUPT2",2014-06-10,0.89,2014,6,10
"GUPT2",2014-06-11,0,2014,6,11
"GUPT2",2014-06-12,0,2014,6,12
"GUPT2",2014-06-13,0.4,2014,6,13
"GUPT2",2014-06-14,0,2014,6,14
"GUPT2",2014-06-15,0,2014,6,15
"GUPT2",2014-06-16,0,2014,6,16
"GUPT2",2014-06-17,0,2014,6,17
"GUPT2",2014-06-18,0,2014,6,18
"GUPT2",2014-06-19,0.01,2014,6,19
"GUPT2",2014-06-20,0,2014,6,20
"GUPT2",2014-06-21,0.08,2014,6,21
"GUPT2",2014-06-22,0.02,2014,6,22
"GUPT2",2014-06-23,0,2014,6,23
"GUPT2",2014-06-24,0.01,2014,6,24
"GUPT2",2014-06-25,0,2014,6,25
"GUPT2",2014-06-26,0.03,2014,6,26
"GUPT2",2014-06-27,0.02,2014,6,27
"GUPT2",2014-06-28,0,2014,6,28
"GUPT2",2014-06-29,0,2014,6,29
"GUPT2",2014-06-30,0,2014,6,30
"GUPT2",2014-07-01,0,2014,7,1
"GUPT2",2014-07-02,0,2014,7,2
"GUPT2",2014-07-03,0,2014,7,3
"GUPT2",2014-07-04,0,2014,7,4
"GUPT2",2014-07-05,0.09,2014,7,5
"GUPT2",2014-07-06,0,2014,7,6
"GUPT2",2014-07-07,0,2014,7,7
"GUPT2",2014-07-08,0,2014,7,8
"GUPT2",2014-07-09,0,2014,7,9
"GUPT2",2014-07-10,0,2014,7,10
"GUPT2",2014-07-11,0,2014,7,11
"GUPT2",2014-07-12,0,2014,7,12
"GUPT2",2014-07-13,0,2014,7,13
"GUPT2",2014-07-14,0,2014,7,14
"GUPT2",2014-07-15,0,2014,7,15
"GUPT2",2014-07-16,0.01,2014,7,16
"GUPT2",2014-07-17,0,2014,7,17
"GUPT2",2014-07-18,2.29,2014,7,18
"GUPT2",2014-07-19,0,2014,7,19
"GUPT2",2014-07-20,0,2014,7,20
"GUPT2",2014-07-21,0,2014,7,21
"GUPT2",2014-07-22,0,2014,7,22
"GUPT2",2014-07-23,0,2014,7,23
"GUPT2",2014-07-24,0,2014,7,24
"GUPT2",2014-07-25,0,2014,7,25
"GUPT2",2014-07-26,0,2014,7,26
"GUPT2",2014-07-27,0,2014,7,27
"GUPT2",2014-07-28,0,2014,7,28
"GUPT2",2014-07-29,0,2014,7,29
"GUPT2",2014-07-30,0,2014,7,30
"GUPT2",2014-07-31,0,2014,7,31
"GUPT2",2014-08-01,0.06,2014,8,1
"GUPT2",2014-08-02,0,2014,8,2
"GUPT2",2014-08-03,0,2014,8,3
"GUPT2",2014-08-04,0,2014,8,4
"GUPT2",2014-08-05,0,2014,8,5
"GUPT2",2014-08-06,0,2014,8,6
"GUPT2",2014-08-07,0,2014,8,7
"GUPT2",2014-08-08,0,2014,8,8
"GUPT2",2014-08-09,0,2014,8,9
"GUPT2",2014-08-10,0,2014,8,10
"GUPT2",2014-08-11,0,2014,8,11
"GUPT2",2014-08-12,0.19,2014,8,12
"GUPT2",2014-08-13,0.28,2014,8,13
"GUPT2",2014-08-14,0,2014,8,14
"GUPT2",2014-08-15,0,2014,8,15
"GUPT2",2014-08-16,0,2014,8,16
"GUPT2",2014-08-17,0,2014,8,17
"GUPT2",2014-08-18,0,2014,8,18
"GUPT2",2014-08-19,0,2014,8,19
"GUPT2",2014-08-20,0.02,2014,8,20
"GUPT2",2014-08-21,0,2014,8,21
"GUPT2",2014-08-22,0,2014,8,22
"GUPT2",2014-08-23,0,2014,8,23
"GUPT2",2014-08-24,0,2014,8,24
"GUPT2",2014-08-25,0,2014,8,25
"GUPT2",2014-08-26,0,2014,8,26
"GUPT2",2014-08-27,0,2014,8,27
"GUPT2",2014-08-28,0,2014,8,28
"GUPT2",2014-08-29,0,2014,8,29
"GUPT2",2014-08-30,0,2014,8,30
"GUPT2",2014-08-31,0,2014,8,31
"GUPT2",2014-09-01,0,2014,9,1
"GUPT2",2014-09-02,0,2014,9,2
"GUPT2",2014-09-03,0,2014,9,3
"GUPT2",2014-09-04,0.18,2014,9,4
"GUPT2",2014-09-05,0.17,2014,9,5
"GUPT2",2014-09-06,0,2014,9,6
"GUPT2",2014-09-07,0.08,2014,9,7
"GUPT2",2014-09-08,0.19,2014,9,8
"GUPT2",2014-09-09,0,2014,9,9
"GUPT2",2014-09-10,0,2014,9,10
"GUPT2",2014-09-11,0,2014,9,11
"GUPT2",2014-09-12,0,2014,9,12
"GUPT2",2014-09-13,0.93,2014,9,13
"GUPT2",2014-09-14,0.07,2014,9,14
"GUPT2",2014-09-15,0,2014,9,15
"GUPT2",2014-09-16,0,2014,9,16
"GUPT2",2014-09-17,0,2014,9,17
"GUPT2",2014-09-18,1.26,2014,9,18
"GUPT2",2014-09-19,0.31,2014,9,19
"GUPT2",2014-09-20,0.08,2014,9,20
"GUPT2",2014-09-21,0,2014,9,21
"GUPT2",2014-09-22,0,2014,9,22
"GUPT2",2014-09-23,0,2014,9,23
"GUPT2",2014-09-24,0,2014,9,24
"GUPT2",2014-09-25,0,2014,9,25
"GUPT2",2014-09-26,0,2014,9,26
"GUPT2",2014-09-27,0.29,2014,9,27
"GUPT2",2014-09-28,0.05,2014,9,28
"GUPT2",2014-09-29,0,2014,9,29
"GUPT2",2014-09-30,0,2014,9,30
"GUPT2",2014-10-01,0,2014,10,1
"GUPT2",2014-10-02,0,2014,10,2
"GUPT2",2014-10-03,0,2014,10,3
"GUPT2",2014-10-04,0,2014,10,4
"GUPT2",2014-10-05,0,2014,10,5
"GUPT2",2014-10-06,0,2014,10,6
"GUPT2",2014-10-07,0,2014,10,7
"GUPT2",2014-10-08,0,2014,10,8
"GUPT2",2014-10-09,0,2014,10,9
"GUPT2",2014-10-10,0,2014,10,10
"GUPT2",2014-10-11,0,2014,10,11
"GUPT2",2014-10-12,1.3,2014,10,12
"GUPT2",2014-10-13,0.01,2014,10,13
"GUPT2",2014-10-14,0,2014,10,14
"GUPT2",2014-10-15,0,2014,10,15
"GUPT2",2014-10-16,0,2014,10,16
"GUPT2",2014-10-17,0,2014,10,17
"GUPT2",2014-10-18,0,2014,10,18
"GUPT2",2014-10-19,0,2014,10,19
"GUPT2",2014-10-20,0,2014,10,20
"GUPT2",2014-10-21,0,2014,10,21
"GUPT2",2014-10-22,0,2014,10,22
"GUPT2",2014-10-23,0.16,2014,10,23
"GUPT2",2014-10-24,0.01,2014,10,24
"GUPT2",2014-10-25,0,2014,10,25
"GUPT2",2014-10-26,0,2014,10,26
"GUPT2",2014-10-27,0,2014,10,27
"GUPT2",2014-10-28,0,2014,10,28
"GUPT2",2014-10-29,0,2014,10,29
"GUPT2",2014-10-30,0,2014,10,30
"GUPT2",2014-10-31,0.91,2014,10,31
"GUPT2",2014-11-01,0,2014,11,1
"GUPT2",2014-11-02,0,2014,11,2
"GUPT2",2014-11-03,0,2014,11,3
"GUPT2",2014-11-04,0,2014,11,4
"GUPT2",2014-11-05,3.09,2014,11,5
"GUPT2",2014-11-06,1.94,2014,11,6
"GUPT2",2014-11-07,0,2014,11,7
"GUPT2",2014-11-08,0,2014,11,8
"GUPT2",2014-11-09,0,2014,11,9
"GUPT2",2014-11-10,0,2014,11,10
"GUPT2",2014-11-11,0,2014,11,11
"GUPT2",2014-11-12,0,2014,11,12
"GUPT2",2014-11-13,0,2014,11,13
"GUPT2",2014-11-14,0,2014,11,14
"GUPT2",2014-11-15,0,2014,11,15
"GUPT2",2014-11-16,0.06,2014,11,16
"GUPT2",2014-11-17,0.02,2014,11,17
"GUPT2",2014-11-18,0,2014,11,18
"GUPT2",2014-11-19,0,2014,11,19
"GUPT2",2014-11-20,0,2014,11,20
"GUPT2",2014-11-21,0,2014,11,21
"GUPT2",2014-11-22,0.45,2014,11,22
"GUPT2",2014-11-23,0.41,2014,11,23
"GUPT2",2014-11-24,0.01,2014,11,24
"GUPT2",2014-11-25,0,2014,11,25
"GUPT2",2014-11-26,0,2014,11,26
"GUPT2",2014-11-27,0,2014,11,27
"GUPT2",2014-11-28,0,2014,11,28
"GUPT2",2014-11-29,0,2014,11,29
"GUPT2",2014-11-30,0,2014,11,30
"GUPT2",2014-12-01,0,2014,12,1
"GUPT2",2014-12-02,0,2014,12,2
"GUPT2",2014-12-03,0,2014,12,3
"GUPT2",2014-12-04,0.02,2014,12,4
"GUPT2",2014-12-05,0.12,2014,12,5
"GUPT2",2014-12-06,0,2014,12,6
"GUPT2",2014-12-07,0,2014,12,7
"GUPT2",2014-12-08,0,2014,12,8
"GUPT2",2014-12-09,0,2014,12,9
"GUPT2",2014-12-10,0,2014,12,10
"GUPT2",2014-12-11,0.03,2014,12,11
"GUPT2",2014-12-12,0.2,2014,12,12
"GUPT2",2014-12-13,0,2014,12,13
"GUPT2",2014-12-14,0,2014,12,14
"GUPT2",2014-12-15,0,2014,12,15
"GUPT2",2014-12-16,0,2014,12,16
"GUPT2",2014-12-17,0,2014,12,17
"GUPT2",2014-12-18,0.29,2014,12,18
"GUPT2",2014-12-19,0.19,2014,12,19
"GUPT2",2014-12-20,0,2014,12,20
"GUPT2",2014-12-21,0,2014,12,21
"GUPT2",2014-12-22,0,2014,12,22
"GUPT2",2014-12-23,0,2014,12,23
"GUPT2",2014-12-24,0,2014,12,24
"GUPT2",2014-12-25,0,2014,12,25
"GUPT2",2014-12-26,0,2014,12,26
"GUPT2",2014-12-27,0,2014,12,27
"GUPT2",2014-12-28,0.04,2014,12,28
"GUPT2",2014-12-29,0.18,2014,12,29
"GUPT2",2014-12-30,0,2014,12,30
"GUPT2",2014-12-31,0.01,2014,12,31
"GUPT2",2015-01-01,0.29,2015,1,1
"GUPT2",2015-01-02,0.15,2015,1,2
"GUPT2",2015-01-03,0.7,2015,1,3
"GUPT2",2015-01-04,0,2015,1,4
"GUPT2",2015-01-05,0,2015,1,5
"GUPT2",2015-01-06,0,2015,1,6
"GUPT2",2015-01-07,0,2015,1,7
"GUPT2",2015-01-08,0,2015,1,8
"GUPT2",2015-01-09,0,2015,1,9
"GUPT2",2015-01-10,0.02,2015,1,10
"GUPT2",2015-01-11,0.32,2015,1,11
"GUPT2",2015-01-12,0.01,2015,1,12
"GUPT2",2015-01-13,0.01,2015,1,13
"GUPT2",2015-01-14,0,2015,1,14
"GUPT2",2015-01-15,0.02,2015,1,15
"GUPT2",2015-01-16,0,2015,1,16
"GUPT2",2015-01-17,0,2015,1,17
"GUPT2",2015-01-18,0,2015,1,18
"GUPT2",2015-01-19,0,2015,1,19
"GUPT2",2015-01-20,0,2015,1,20
"GUPT2",2015-01-21,0,2015,1,21
"GUPT2",2015-01-22,1.04,2015,1,22
"GUPT2",2015-01-23,1.41,2015,1,23
"GUPT2",2015-01-24,0.19,2015,1,24
"GUPT2",2015-01-25,0,2015,1,25
"GUPT2",2015-01-26,0,2015,1,26
"GUPT2",2015-01-27,0,2015,1,27
"GUPT2",2015-01-28,0,2015,1,28
"GUPT2",2015-01-29,0,2015,1,29
"GUPT2",2015-01-30,0,2015,1,30
"GUPT2",2015-01-31,0,2015,1,31
"GUPT2",2015-02-01,0.42,2015,2,1
"GUPT2",2015-02-02,0,2015,2,2
"GUPT2",2015-02-03,0,2015,2,3
"GUPT2",2015-02-04,0.28,2015,2,4
"GUPT2",2015-02-05,0,2015,2,5
"GUPT2",2015-02-06,0,2015,2,6
"GUPT2",2015-02-07,0,2015,2,7
"GUPT2",2015-02-08,0,2015,2,8
"GUPT2",2015-02-09,0,2015,2,9
"GUPT2",2015-02-10,0,2015,2,10
"GUPT2",2015-02-11,0,2015,2,11
"GUPT2",2015-02-12,0,2015,2,12
"GUPT2",2015-02-13,0,2015,2,13
"GUPT2",2015-02-14,0,2015,2,14
"GUPT2",2015-02-15,0,2015,2,15
"GUPT2",2015-02-16,0,2015,2,16
"GUPT2",2015-02-17,0.05,2015,2,17
"GUPT2",2015-02-18,0,2015,2,18
"GUPT2",2015-02-19,0,2015,2,19
"GUPT2",2015-02-20,0,2015,2,20
"GUPT2",2015-02-21,0,2015,2,21
"GUPT2",2015-02-22,0,2015,2,22
"GUPT2",2015-02-23,0,2015,2,23
"GUPT2",2015-02-24,0.01,2015,2,24
"GUPT2",2015-02-25,0,2015,2,25
"GUPT2",2015-02-26,0,2015,2,26
"GUPT2",2015-02-27,0,2015,2,27
"GUPT2",2015-02-28,0.01,2015,2,28
"GUPT2",2015-03-01,0.41,2015,3,1
"GUPT2",2015-03-02,0.11,2015,3,2
"GUPT2",2015-03-03,0.03,2015,3,3
"GUPT2",2015-03-04,0.03,2015,3,4
"GUPT2",2015-03-05,0.23,2015,3,5
"GUPT2",2015-03-06,0,2015,3,6
"GUPT2",2015-03-07,0,2015,3,7
"GUPT2",2015-03-08,0.07,2015,3,8
"GUPT2",2015-03-09,0.39,2015,3,9
"GUPT2",2015-03-10,0.51,2015,3,10
"GUPT2",2015-03-11,0,2015,3,11
"GUPT2",2015-03-12,0,2015,3,12
"GUPT2",2015-03-13,0,2015,3,13
"GUPT2",2015-03-14,0,2015,3,14
"GUPT2",2015-03-15,0,2015,3,15
"GUPT2",2015-03-16,0,2015,3,16
"GUPT2",2015-03-17,0,2015,3,17
"GUPT2",2015-03-18,0.16,2015,3,18
"GUPT2",2015-03-19,0,2015,3,19
"GUPT2",2015-03-20,0,2015,3,20
"GUPT2",2015-03-21,0.52,2015,3,21
"GUPT2",2015-03-22,0.33,2015,3,22
"GUPT2",2015-03-23,0,2015,3,23
"GUPT2",2015-03-24,0,2015,3,24
"GUPT2",2015-03-25,0,2015,3,25
"GUPT2",2015-03-26,0.02,2015,3,26
"GUPT2",2015-03-27,0.01,2015,3,27
"GUPT2",2015-03-28,0,2015,3,28
"GUPT2",2015-03-29,0,2015,3,29
"GUPT2",2015-03-30,0,2015,3,30
"GUPT2",2015-03-31,0,2015,3,31
"GUPT2",2015-04-01,0,2015,4,1
"GUPT2",2015-04-02,0,2015,4,2
"GUPT2",2015-04-03,0,2015,4,3
"GUPT2",2015-04-04,0,2015,4,4
"GUPT2",2015-04-05,0,2015,4,5
"GUPT2",2015-04-06,0.01,2015,4,6
"GUPT2",2015-04-07,0,2015,4,7
"GUPT2",2015-04-08,0,2015,4,8
"GUPT2",2015-04-09,0.02,2015,4,9
"GUPT2",2015-04-10,0,2015,4,10
"GUPT2",2015-04-11,0.73,2015,4,11
"GUPT2",2015-04-12,0,2015,4,12
"GUPT2",2015-04-13,0.17,2015,4,13
"GUPT2",2015-04-14,0,2015,4,14
"GUPT2",2015-04-15,0,2015,4,15
"GUPT2",2015-04-16,0,2015,4,16
"GUPT2",2015-04-17,0.31,2015,4,17
"GUPT2",2015-04-18,0.29,2015,4,18
"GUPT2",2015-04-19,0.15,2015,4,19
"GUPT2",2015-04-20,0,2015,4,20
"GUPT2",2015-04-21,0,2015,4,21
"GUPT2",2015-04-22,0,2015,4,22
"GUPT2",2015-04-23,0,2015,4,23
"GUPT2",2015-04-24,0.41,2015,4,24
"GUPT2",2015-04-25,0.06,2015,4,25
"GUPT2",2015-04-26,0,2015,4,26
"GUPT2",2015-04-27,0.48,2015,4,27
"GUPT2",2015-04-28,0,2015,4,28
"GUPT2",2015-04-29,0,2015,4,29
"GUPT2",2015-04-30,0,2015,4,30
"GUPT2",2015-05-01,0,2015,5,1
"GUPT2",2015-05-02,0,2015,5,2
"GUPT2",2015-05-03,0,2015,5,3
"GUPT2",2015-05-04,0,2015,5,4
"GUPT2",2015-05-05,0,2015,5,5
"GUPT2",2015-05-06,0.74,2015,5,6
"GUPT2",2015-05-07,0,2015,5,7
"GUPT2",2015-05-08,0,2015,5,8
"GUPT2",2015-05-09,0.05,2015,5,9
"GUPT2",2015-05-10,0,2015,5,10
"GUPT2",2015-05-11,0.02,2015,5,11
"GUPT2",2015-05-12,0.06,2015,5,12
"GUPT2",2015-05-13,0.09,2015,5,13
"GUPT2",2015-05-14,2.75,2015,5,14
"GUPT2",2015-05-15,0.17,2015,5,15
"GUPT2",2015-05-16,1.07,2015,5,16
"GUPT2",2015-05-17,0.33,2015,5,17
"GUPT2",2015-05-18,1.65,2015,5,18
"GUPT2",2015-05-19,0,2015,5,19
"GUPT2",2015-05-20,0.05,2015,5,20
"GUPT2",2015-05-21,0.44,2015,5,21
"GUPT2",2015-05-22,0.01,2015,5,22
"GUPT2",2015-05-23,0.11,2015,5,23
"GUPT2",2015-05-24,5.48,2015,5,24
"GUPT2",2015-05-25,0.01,2015,5,25
"GUPT2",2015-05-26,0.46,2015,5,26
"GUPT2",2015-05-27,0,2015,5,27
"GUPT2",2015-05-28,0.06,2015,5,28
"GUPT2",2015-05-29,1.35,2015,5,29
"GUPT2",2015-05-30,0,2015,5,30
"GUPT2",2015-05-31,0.45,2015,5,31
"GUPT2",2015-06-01,0,2015,6,1
"GUPT2",2015-06-02,0,2015,6,2
"GUPT2",2015-06-03,0,2015,6,3
"GUPT2",2015-06-04,0,2015,6,4
"GUPT2",2015-06-05,0,2015,6,5
"GUPT2",2015-06-06,0,2015,6,6
"GUPT2",2015-06-07,0,2015,6,7
"GUPT2",2015-06-08,0,2015,6,8
"GUPT2",2015-06-09,0,2015,6,9
"GUPT2",2015-06-10,0,2015,6,10
"GUPT2",2015-06-11,0,2015,6,11
"GUPT2",2015-06-12,0,2015,6,12
"GUPT2",2015-06-13,0,2015,6,13
"GUPT2",2015-06-14,0.07,2015,6,14
"GUPT2",2015-06-15,0.15,2015,6,15
"GUPT2",2015-06-16,0.11,2015,6,16
"GUPT2",2015-06-17,0.47,2015,6,17
"GUPT2",2015-06-18,0.55,2015,6,18
"GUPT2",2015-06-19,0,2015,6,19
"GUPT2",2015-06-20,0.21,2015,6,20
"GUPT2",2015-06-21,0.42,2015,6,21
"GUPT2",2015-06-22,1.03,2015,6,22
"GUPT2",2015-06-23,0,2015,6,23
"GUPT2",2015-06-24,0,2015,6,24
"GUPT2",2015-06-25,0,2015,6,25
"GUPT2",2015-06-26,0,2015,6,26
"GUPT2",2015-06-27,0,2015,6,27
"GUPT2",2015-06-28,0,2015,6,28
"GUPT2",2015-06-29,0.13,2015,6,29
"GUPT2",2015-06-30,0,2015,6,30
"GUPT2",2015-07-01,0,2015,7,1
"GUPT2",2015-07-02,0,2015,7,2
"GUPT2",2015-07-03,0,2015,7,3
"GUPT2",2015-07-04,0,2015,7,4
"GUPT2",2015-07-05,0,2015,7,5
"GUPT2",2015-07-06,0,2015,7,6
"GUPT2",2015-07-07,0,2015,7,7
"GUPT2",2015-07-08,0.01,2015,7,8
"GUPT2",2015-07-09,0,2015,7,9
"GUPT2",2015-07-10,0,2015,7,10
