"site","mean_depth_ft","month","year","julian"
6804809,70.82,11,2014,"305"
6804809,72.335,12,2014,"335"
6804809,70.73,1,2015,"1"
6804809,69.58,2,2015,"32"
6804809,70.895,3,2015,"60"
6804809,70.31,4,2015,"91"
6804809,61.455,5,2015,"121"
6804809,62.33,6,2015,"152"
6804809,69.5,7,2015,"182"
6804809,72.23,8,2015,"213"
6804809,72.155,9,2015,"244"
6804809,75.58,10,2015,"274"
6804809,66.16,11,2015,"305"
6804809,64.925,12,2015,"335"
6804809,66.635,1,2016,"1"
6804809,67.765,2,2016,"32"
6804809,66.53,3,2016,"61"
6804809,64.58,4,2016,"92"
6804809,60.17,5,2016,"122"
6804809,61.605,6,2016,"153"
6804809,68.68,7,2016,"183"
6804809,69.09,8,2016,"214"
6804809,68.9,9,2016,"245"
6804809,68.485,10,2016,"275"
6804809,69.98,11,2016,"306"
6804809,67.86,12,2016,"336"
6804809,67.29,1,2017,"1"
6804809,65.4,2,2017,"32"
6804809,66.58,3,2017,"60"
6804809,67.79,4,2017,"91"
6804809,69.39,5,2017,"121"
6804809,72.5,6,2017,"152"
6804809,71.08,7,2017,"182"
6804809,71.915,8,2017,"213"
6804809,74.42,9,2017,"244"
6804809,73.07,10,2017,"274"
6804809,71.71,11,2017,"305"
6804809,71.38,12,2017,"335"
6804809,71.475,1,2018,"1"
6804809,71.635,2,2018,"32"
6804809,71.805,3,2018,"60"
6804809,71.96,4,2018,"91"
6804809,71.465,5,2018,"121"
6804809,72.26,6,2018,"152"
6804809,72.73,7,2018,"182"
6804809,72.735,8,2018,"213"
6804809,67.665,9,2018,"244"
6804809,63.675,10,2018,"274"
6804809,66.255,11,2018,"305"
6804809,66.545,12,2018,"335"
6804809,65.19,1,2019,"1"
6804809,66.11,2,2019,"32"
6804809,67.985,3,2019,"60"
6804809,66.935,4,2019,"91"
6804809,63.465,5,2019,"121"
6804809,69.625,6,2019,"152"
6804809,72.53,7,2019,"182"
6804809,70.15,8,2019,"213"
6804809,72.055,9,2019,"244"
6804809,75.525,10,2019,"274"
6804809,75.815,11,2019,"305"
6804809,71.51,12,2019,"335"
6804809,72.03,1,2020,"1"
6804809,71.47,2,2020,"32"
6804809,71.61,3,2020,"61"
6804809,71.33,4,2020,"92"
6804809,69.125,5,2020,"122"
6804809,68.685,6,2020,"153"
6804809,71.265,7,2020,"183"
6804809,72.155,8,2020,"214"
6804809,69.76,9,2020,"245"
6804809,71.625,10,2020,"275"
6804809,72.77,11,2020,"306"
6804809,73.27,12,2020,"336"
6804809,72.005,1,2021,"1"
6804809,72.205,2,2021,"32"
6804809,72.27,3,2021,"60"
6804809,72.645,4,2021,"91"
6804809,71.99,5,2021,"121"
6804809,66.595,6,2021,"152"
6804809,68.045,7,2021,"182"
6804809,68.845,8,2021,"213"
6804809,70.43,9,2021,"244"
6804809,65.705,10,2021,"274"
6804809,67.32,11,2021,"305"
6804809,68.975,12,2021,"335"
6804809,70.145,1,2022,"1"
6804809,72.105,2,2022,"32"
6804809,71.36,3,2022,"60"
6804916,111.83,6,2005,"152"
6804916,94.545,11,2005,"305"
6804916,93.165,12,2005,"335"
6804916,96.2,1,2006,"1"
6804916,95.67,2,2006,"32"
6804916,98.75,3,2006,"60"
6804916,101.625,4,2006,"91"
6804916,103.585,5,2006,"121"
6804916,110,6,2006,"152"
6804916,114.625,7,2006,"182"
6804916,116.875,8,2006,"213"
6804916,115.175,9,2006,"244"
6804916,112.165,10,2006,"274"
6804916,112.17,11,2006,"305"
6804916,111.415,12,2006,"335"
6804916,109.25,1,2007,"1"
6804916,108.665,2,2007,"32"
6804916,107.75,3,2007,"60"
6804916,107.96,4,2007,"91"
6804916,108.835,5,2007,"121"
6804916,110.545,6,2007,"152"
6804916,110.46,7,2007,"182"
6804916,114.085,8,2007,"213"
6804916,115.8,9,2007,"244"
6804916,118.03,10,2007,"274"
6804916,119.05,11,2007,"305"
6804916,118.3,12,2007,"335"
6804916,118.45,1,2008,"1"
6804916,117.75,2,2008,"32"
6804916,118.85,3,2008,"61"
6804916,120.9,4,2008,"92"
6804916,120.85,5,2008,"122"
6804916,140.35,6,2008,"153"
6804916,138.15,7,2008,"183"
6804916,136.45,8,2008,"214"
6804916,137.75,9,2008,"245"
6804916,137.5,10,2008,"275"
6804916,141.6,11,2008,"306"
6804916,140.633333333333,12,2008,"336"
6804916,139.25,1,2009,"1"
6804916,139.7,2,2009,"32"
6804916,142.2,3,2009,"60"
6804916,144.3,4,2009,"91"
6804916,148.35,5,2009,"121"
6804916,154.4,6,2009,"152"
6804916,167.15,7,2009,"182"
6804916,165.9,8,2009,"213"
6804916,164.65,9,2009,"244"
6804916,158,10,2009,"274"
6804916,155.15,11,2009,"305"
6804916,153.4,12,2009,"335"
6804916,158.8,1,2010,"1"
6804916,152.35,2,2010,"32"
6804916,150.25,3,2010,"60"
6804916,150.3,4,2010,"91"
6804916,153.29,5,2010,"121"
6804916,159.76,6,2010,"152"
6804916,161.55,7,2010,"182"
6804916,169.525,8,2010,"213"
6804916,169.575,9,2010,"244"
6804916,170.65,10,2010,"274"
6804916,171.75,11,2010,"305"
6804916,170.895,12,2010,"335"
6804916,169.005,1,2011,"1"
6804916,191.73,2,2011,"32"
6804916,174.25,3,2011,"60"
6804916,178.46,4,2011,"91"
6804916,184.815,5,2011,"121"
6804916,187.075,6,2011,"152"
6804916,188.775,7,2011,"182"
6804916,193.16,8,2011,"213"
6804916,195.8,9,2011,"244"
6804916,189.17,10,2011,"274"
6804916,187.295,11,2011,"305"
6804916,184.8,12,2011,"335"
6804916,182.875,1,2012,"1"
6804916,179.45,2,2012,"32"
6804916,178.685,3,2012,"61"
6804916,181.85,4,2012,"92"
6804916,183.74,5,2012,"122"
6804916,187.32,6,2012,"153"
6804916,187.45,7,2012,"183"
6804916,191.3,8,2012,"214"
6804916,193.495,9,2012,"245"
6804916,190.825,10,2012,"275"
6804916,190.83,11,2012,"306"
6804916,193.005,12,2012,"336"
6804916,193.085,1,2013,"1"
6804916,189.04,2,2013,"32"
6804916,190.15,3,2013,"60"
6804916,191.575,4,2013,"91"
6804916,192.155,5,2013,"121"
6804916,192.24,6,2013,"152"
6804916,195.85,7,2013,"182"
6804916,198.315,8,2013,"213"
6804916,200.115,9,2013,"244"
6804916,199.255,10,2013,"274"
6804916,199.29,11,2013,"305"
6804916,199.315,12,2013,"335"
6804916,199.41,1,2014,"1"
6804916,195.255,2,2014,"32"
6804916,197.875,3,2014,"60"
6804916,198,4,2014,"91"
6804916,201.185,5,2014,"121"
6804916,200.49,6,2014,"152"
6804916,200.7,7,2014,"182"
6804916,204.01,8,2014,"213"
6804916,206.8,9,2014,"244"
6804916,206.99,10,2014,"274"
6804916,205.64,11,2014,"305"
6804916,204.525,12,2014,"335"
6804916,203.215,1,2015,"1"
6804916,202.445,2,2015,"32"
6804916,201.91,3,2015,"60"
6804916,204.29,4,2015,"91"
6804916,203.03,5,2015,"121"
6804916,202.9,6,2015,"152"
6804916,203.155,7,2015,"182"
6804916,205.42,8,2015,"213"
6804916,208.61,9,2015,"244"
6804916,211.9,10,2015,"274"
6804916,209.375,11,2015,"305"
6804916,207.965,12,2015,"335"
6804916,206.38,1,2016,"1"
6804916,204.925,2,2016,"32"
6804916,204.605,3,2016,"61"
6804916,204.82,4,2016,"92"
6804916,203.85,5,2016,"122"
6804916,204.38,6,2016,"153"
6804916,206.75,7,2016,"183"
6804916,211.975,8,2016,"214"
6804916,211.265,9,2016,"245"
6804916,211.575,10,2016,"275"
6804916,213.175,11,2016,"306"
6804916,211.64,12,2016,"336"
6804916,211.625,1,2017,"1"
6804916,210.585,2,2017,"32"
6804916,210.785,3,2017,"60"
6804916,209.05,4,2017,"91"
6804916,210.96,5,2017,"121"
6804916,213.325,6,2017,"152"
6804916,219.8,7,2017,"182"
6804916,219.675,8,2017,"213"
6804916,220.85,9,2017,"244"
6804916,220.65,10,2017,"274"
6804916,220.88,11,2017,"305"
6804916,219.925,12,2017,"335"
6804916,220.15,1,2018,"1"
6804916,219.5,2,2018,"32"
6804916,219.425,3,2018,"60"
6804916,221.06,4,2018,"91"
6804916,222.64,5,2018,"121"
6804916,226.68,6,2018,"152"
6804916,230.65,7,2018,"182"
6804916,231.59,8,2018,"213"
6804916,230,9,2018,"244"
6804916,228.145,10,2018,"274"
6804916,226.75,11,2018,"305"
6804916,226.065,12,2018,"335"
6804916,224.51,1,2019,"1"
6804916,223.445,2,2019,"32"
6804916,224.49,3,2019,"60"
6804916,225.01,4,2019,"91"
6804916,222.73,5,2019,"121"
6804916,223.925,6,2019,"152"
6804916,225.5,7,2019,"182"
6804916,233.225,8,2019,"213"
6804916,236.335,9,2019,"244"
6804916,238.3,10,2019,"274"
6804916,237.6,11,2019,"305"
6804916,237.45,12,2019,"335"
6804916,236.685,1,2020,"1"
6804916,234.65,2,2020,"32"
6804916,233.565,3,2020,"61"
6804916,232.35,4,2020,"92"
6804916,234.875,5,2020,"122"
6804916,241.74,6,2020,"153"
6804916,245.55,7,2020,"183"
6804916,245.77,8,2020,"214"
6804916,245.325,9,2020,"245"
6804916,246.105,10,2020,"275"
6804916,246.985,11,2020,"306"
6804916,247.39,12,2020,"336"
6804916,247.445,1,2021,"1"
6804916,248.9,2,2021,"32"
6804916,247.54,3,2021,"60"
6804916,248.005,4,2021,"91"
6804916,248.055,5,2021,"121"
6804916,247.645,6,2021,"152"
6804916,248.505,7,2021,"182"
6804916,260.26,8,2021,"213"
6804916,250.485,9,2021,"244"
6804916,249.125,10,2021,"274"
6804916,249.42,11,2021,"305"
6804916,248.76,12,2021,"335"
6804916,248.4,1,2022,"1"
6804916,247.775,2,2022,"32"
6804916,246.7,3,2022,"60"
6809303,741.83,6,2005,"152"
6809303,731.875,11,2005,"305"
6809303,731.335,12,2005,"335"
6809303,732.61,1,2006,"1"
6809303,733.045,2,2006,"32"
6809303,735.32,3,2006,"60"
6809303,737.035,4,2006,"91"
6809303,743.9,5,2006,"121"
6809303,743.67,6,2006,"152"
6809303,744.85,7,2006,"182"
6809303,749.92,8,2006,"213"
6809303,747.46,9,2006,"244"
6809303,742.035,10,2006,"274"
6809303,745.835,11,2006,"305"
6809303,744.705,12,2006,"335"
6809303,743.21,1,2007,"1"
6809303,740.375,2,2007,"32"
6809303,738.415,3,2007,"60"
6809303,741,4,2007,"91"
6809303,744.125,5,2007,"121"
6809303,749.915,6,2007,"152"
6809303,749.21,7,2007,"182"
6809303,750.285,8,2007,"213"
6809303,751.6,9,2007,"244"
6809303,752.05,10,2007,"274"
6809303,752.65,11,2007,"305"
6809303,749.75,12,2007,"335"
6809303,749.2,1,2008,"1"
6809303,747.4,2,2008,"32"
6809303,746.9,3,2008,"61"
6809303,747.65,4,2008,"92"
6809303,749.5,5,2008,"122"
6809303,757.05,6,2008,"153"
6809303,767,7,2008,"183"
6809303,764.3,8,2008,"214"
6809303,767.45,9,2008,"245"
6809303,763.3,10,2008,"275"
6809303,764.2,11,2008,"306"
6809303,760.166666666667,12,2008,"336"
6809303,756.15,1,2009,"1"
6809303,763.35,2,2009,"32"
6809303,768.9,3,2009,"60"
6809303,770.25,4,2009,"91"
6809303,770.75,5,2009,"121"
6809303,778,6,2009,"152"
6809303,781.95,7,2009,"182"
6809303,782.8,8,2009,"213"
6809303,777.3,9,2009,"244"
6809303,774.55,10,2009,"274"
6809303,772.2,11,2009,"305"
6809303,769.4,12,2009,"335"
6809303,767.85,1,2010,"1"
6809303,765.8,2,2010,"32"
6809303,764.65,3,2010,"60"
6809303,767.5,4,2010,"91"
6809303,766.625,5,2010,"121"
6809303,771.23,6,2010,"152"
6809303,770.09,7,2010,"182"
6809303,779.9,8,2010,"213"
6809303,772.005,9,2010,"244"
6809303,771.005,10,2010,"274"
6809303,769.605,11,2010,"305"
6809303,763.245,12,2010,"335"
6809303,767.88,1,2011,"1"
6809303,773.17,2,2011,"32"
6809303,775.965,3,2011,"60"
6809303,779.75,4,2011,"91"
6809303,784.91,5,2011,"121"
6809303,794.34,6,2011,"152"
6809303,800.235,7,2011,"182"
6809303,805.96,8,2011,"213"
6809303,806.25,9,2011,"244"
6809303,796.9,10,2011,"274"
6809303,792.16,11,2011,"305"
6809303,788.01,12,2011,"335"
6809303,783.61,1,2012,"1"
6809303,779.38,2,2012,"32"
6809303,777.225,3,2012,"61"
6809303,785.265,4,2012,"92"
6809303,782.31,5,2012,"122"
6809303,784.24,6,2012,"153"
6809303,787.68,7,2012,"183"
6809303,792,8,2012,"214"
6809303,793.395,9,2012,"245"
6809303,787.9,10,2012,"275"
6809303,788.75,11,2012,"306"
6809303,783.9,12,2012,"336"
6809303,780.32,1,2013,"1"
6809303,780.9,2,2013,"32"
6809303,785.45,3,2013,"60"
6809303,783.55,4,2013,"91"
6809303,783.75,5,2013,"121"
6809303,783.4,6,2013,"152"
6809303,787.45,7,2013,"182"
6809303,794.15,8,2013,"213"
6809303,790.4,9,2013,"244"
6809303,793,10,2013,"274"
6809303,789.4,11,2013,"305"
6809303,788.5,12,2013,"335"
6809303,780,1,2014,"1"
6809303,782.8,2,2014,"32"
6809303,778.7,3,2014,"60"
6809303,780.6,4,2014,"91"
6809303,786.05,5,2014,"121"
6809303,785.35,6,2014,"152"
6809303,788.05,7,2014,"182"
6809303,791,8,2014,"213"
6809303,789.25,9,2014,"244"
6809303,789.115,10,2014,"274"
6809303,786.61,11,2014,"305"
6809303,784.6,12,2014,"335"
6809303,783.5,1,2015,"1"
6809303,780.5,2,2015,"32"
6809303,779.55,3,2015,"60"
6809303,776.15,4,2015,"91"
6809303,769.1,5,2015,"121"
6809303,746.65,6,2015,"152"
6809303,744.1,7,2015,"182"
6809303,747.6,8,2015,"213"
6809303,758.7,9,2015,"244"
6809303,765.8,10,2015,"274"
6809303,770.65,11,2015,"305"
6809303,766.45,12,2015,"335"
6809303,766.4,1,2016,"1"
6809303,766.4,2,2016,"32"
6809303,767.65,3,2016,"61"
6809303,764.6,4,2016,"92"
6809303,764.1,5,2016,"122"
6809303,753.75,6,2016,"153"
6809303,755.55,7,2016,"183"
6809303,760.9,8,2016,"214"
6809303,769.6,9,2016,"245"
6809303,769.5,10,2016,"275"
6809303,767.5,11,2016,"306"
6809303,767.3,12,2016,"336"
6809303,768,1,2017,"1"
6809303,767.05,2,2017,"32"
6809303,765.5,3,2017,"60"
6809303,766.1,4,2017,"91"
6809303,767.65,5,2017,"121"
6809303,772.1,6,2017,"152"
6809303,776.8,7,2017,"182"
6809303,777.8,8,2017,"213"
6809303,780.9,9,2017,"244"
6809303,775.945,10,2017,"274"
6809303,775.61,11,2017,"305"
6809303,773.39,12,2017,"335"
6809303,771.695,1,2018,"1"
6809303,770.7,2,2018,"32"
6809303,771.535,3,2018,"60"
6809303,774.015,4,2018,"91"
6809303,775.975,5,2018,"121"
6809303,780.025,6,2018,"152"
6809303,783.185,7,2018,"182"
6809303,788.68,8,2018,"213"
6809303,783.73,9,2018,"244"
6809303,776.91,10,2018,"274"
6809303,770.25,11,2018,"305"
6809303,769.665,12,2018,"335"
6809303,766.22,1,2019,"1"
6809303,766.28,2,2019,"32"
6809303,767.18,3,2019,"60"
6809303,768.185,4,2019,"91"
6809303,771.38,5,2019,"121"
6809303,770.37,6,2019,"152"
6809303,774.86,7,2019,"182"
6809303,780.78,8,2019,"213"
6809303,787.76,9,2019,"244"
6809303,788.095,10,2019,"274"
6809303,780.695,11,2019,"305"
6809303,775.105,12,2019,"335"
6809303,773.11,1,2020,"1"
6809303,771.655,2,2020,"32"
6809303,768.885,3,2020,"61"
6809303,769.035,4,2020,"92"
6809303,773.765,5,2020,"122"
6809303,778.44,6,2020,"153"
6809303,786.885,7,2020,"183"
6809303,798.56,8,2020,"214"
6809303,790.56,9,2020,"245"
6809303,794.7,10,2020,"275"
6809303,795.055,11,2020,"306"
6809303,792.365,12,2020,"336"
6809303,788.09,1,2021,"1"
6809303,785.725,2,2021,"32"
6809303,787.59,3,2021,"60"
6809303,789.81,4,2021,"91"
6809303,788.085,5,2021,"121"
6809303,806.55,6,2021,"152"
6809303,784.635,7,2021,"182"
6809303,791.08,8,2021,"213"
6809303,792.25,9,2021,"244"
6809303,790.94,10,2021,"274"
6809303,790.17,11,2021,"305"
6809303,789.77,12,2021,"335"
6809303,789.58,1,2022,"1"
6809303,791.545,2,2022,"32"
6809303,785.875,3,2022,"60"
6810405,155.17,11,2010,"305"
6810405,156.33,12,2010,"335"
6810405,156.7,1,2011,"1"
6810405,156.82,2,2011,"32"
6810405,157.06,3,2011,"60"
6810405,157.34,4,2011,"91"
6810405,157.34,5,2011,"121"
6810405,158.045,6,2011,"152"
6810405,158.275,7,2011,"182"
6810405,157.92,8,2011,"213"
6810405,158.86,9,2011,"244"
6810405,157.85,10,2011,"274"
6810405,157.94,11,2011,"305"
6810405,157.745,12,2011,"335"
6810405,158,1,2012,"1"
6810405,157.915,2,2012,"32"
6810405,157.605,3,2012,"61"
6810405,157.37,4,2012,"92"
6810405,157.415,5,2012,"122"
6810405,157.48,6,2012,"153"
6810405,157.56,7,2012,"183"
6810405,157.45,8,2012,"214"
6810405,157.55,9,2012,"245"
6810405,157.51,10,2012,"275"
6810405,157.605,11,2012,"306"
6810405,157.605,12,2012,"336"
6810405,157.69,1,2013,"1"
6810405,157.72,2,2013,"32"
6810405,157.785,3,2013,"60"
6810405,157.845,4,2013,"91"
6810405,157.905,5,2013,"121"
6810405,157.95,6,2013,"152"
6810405,157.98,7,2013,"182"
6810405,158.155,8,2013,"213"
6810405,158.125,9,2013,"244"
6810405,158.1,10,2013,"274"
6810405,158.435,11,2013,"305"
6810405,158.185,12,2013,"335"
6810405,158.19,1,2014,"1"
6810405,158.19,2,2014,"32"
6810405,158.27,3,2014,"60"
6810405,158.725,4,2014,"91"
6810405,158.49,5,2014,"121"
6810405,158.085,6,2014,"152"
6810405,157.92,7,2014,"182"
6810405,157.655,8,2014,"213"
6810405,157.585,9,2014,"244"
6810405,157.715,10,2014,"274"
6810405,157.435,11,2014,"305"
6810405,157.505,12,2014,"335"
6810405,157.35,1,2015,"1"
6810405,156.9,2,2015,"32"
6810405,156.86,3,2015,"60"
6810405,155.51,4,2015,"91"
6810405,153.41,5,2015,"121"
6810405,153.03,6,2015,"152"
6810405,153.365,7,2015,"182"
6810405,153.615,8,2015,"213"
6810405,154.025,9,2015,"244"
6810405,154.9,10,2015,"274"
6810405,155.95,11,2015,"305"
6810405,156.59,12,2015,"335"
6810405,156.703333333333,1,2016,"1"
6810405,156.315,2,2016,"32"
6810405,156.335,3,2016,"61"
6810405,156.68,4,2016,"92"
6810405,156.36,5,2016,"122"
6810405,152.75,6,2016,"153"
6810405,153.01,7,2016,"183"
6810405,155.825,8,2016,"214"
6810405,158,9,2016,"245"
6810405,157.96,10,2016,"275"
6810405,156.275,11,2016,"306"
6810405,156.315,12,2016,"336"
6810405,156.84,1,2017,"1"
6810405,156.34,2,2017,"32"
6810405,156.265,3,2017,"60"
6810405,156.605,4,2017,"91"
6810405,156.77,5,2017,"121"
6810405,156.87,6,2017,"152"
6810405,157.24,7,2017,"182"
6810405,157.305,8,2017,"213"
6810405,157.38,9,2017,"244"
6810405,157.605,10,2017,"274"
6810405,157.605,11,2017,"305"
6810405,157.775,12,2017,"335"
6810405,157.755,1,2018,"1"
6810405,157.59,2,2018,"32"
6810405,157.86,3,2018,"60"
6810405,158.075,4,2018,"91"
6810405,161.335,5,2018,"121"
6810405,159.73,6,2018,"152"
6810405,159.77,7,2018,"182"
6810405,159.755,8,2018,"213"
6810405,157.715,9,2018,"244"
6810405,155.79,10,2018,"274"
6810405,153.7,11,2018,"305"
6810405,153.8,12,2018,"335"
6810405,153.8,1,2019,"1"
6810405,153.845,2,2019,"32"
6810405,154.425,3,2019,"60"
6810405,154.91,4,2019,"91"
6810405,154.97,5,2019,"121"
6810405,154.82,6,2019,"152"
6810405,155.705,7,2019,"182"
6810405,156.525,8,2019,"213"
6810405,156.835,9,2019,"244"
6810405,157.275,10,2019,"274"
6810405,157.39,11,2019,"305"
6810405,157.29,12,2019,"335"
6810405,157.48,1,2020,"1"
6810405,157.455,2,2020,"32"
6810405,157.505,3,2020,"61"
6810405,157.555,4,2020,"92"
6810405,157.525,5,2020,"122"
6810405,158.005,6,2020,"153"
6810405,158.525,7,2020,"183"
6810405,158.51,8,2020,"214"
6810405,158.27,9,2020,"245"
6810405,158.285,10,2020,"275"
6810405,158.265,11,2020,"306"
6810405,158.145,12,2020,"336"
6810405,158.195,1,2021,"1"
6810405,158.25,2,2021,"32"
6810405,158.19,3,2021,"60"
6810405,158.205,4,2021,"91"
6810405,158.46,5,2021,"121"
6810405,158.7,6,2021,"152"
6810405,158.7,7,2021,"182"
6810405,158.68,8,2021,"213"
6810405,158.4,9,2021,"244"
6810405,158.035,10,2021,"274"
6810405,158.055,11,2021,"305"
6810405,157.97,12,2021,"335"
6810405,157.78,1,2022,"1"
6810405,157.73,2,2022,"32"
6810405,157.945,3,2022,"60"
6810616,389,1,2009,"1"
6810616,426.1,2,2009,"32"
6810616,428.065,3,2009,"60"
6810616,426.73,4,2009,"91"
6810616,435.105,5,2009,"121"
6810616,464.995,6,2009,"152"
6810616,470.745,7,2009,"182"
6810616,470.715,8,2009,"213"
6810616,454.805,9,2009,"244"
6810616,430.54,10,2009,"274"
6810616,430.87,11,2009,"305"
6810616,415.64,12,2009,"335"
6810616,415.64,1,2010,"1"
6810616,400.64,2,2010,"32"
6810616,382.625,3,2010,"60"
6810616,381.18,4,2010,"91"
6810616,392.22,5,2010,"121"
6810616,409.755,6,2010,"152"
6810616,421.245,7,2010,"182"
6810616,462.79,8,2010,"213"
6810616,437.365,9,2010,"244"
6810616,422,10,2010,"274"
6810616,428.93,11,2010,"305"
6810616,410.44,12,2010,"335"
6810616,408.42,1,2011,"1"
6810616,413.725,2,2011,"32"
6810616,422.52,3,2011,"60"
6810616,456.945,4,2011,"91"
6810616,473.515,5,2011,"121"
6810616,477.535,6,2011,"152"
6810616,481.04,7,2011,"182"
6810616,481.765,8,2011,"213"
6810616,479.605,9,2011,"244"
6810616,473.8,10,2011,"274"
6810616,458.135,11,2011,"305"
6810616,441.805,12,2011,"335"
6810616,428.44,1,2012,"1"
6810616,419.79,2,2012,"32"
6810616,420.49,3,2012,"61"
6810616,449.535,4,2012,"92"
6810616,457.855,5,2012,"122"
6810616,474.335,6,2012,"153"
6810616,476.6,7,2012,"183"
6810616,480.835,8,2012,"214"
6810616,480.08,9,2012,"245"
6810616,467.175,10,2012,"275"
6810616,419.195,11,2012,"306"
6810616,389.02,12,2012,"336"
6810616,374.6,1,2013,"1"
6810616,370.12,2,2013,"32"
6810616,372.785,3,2013,"60"
6810616,372.26,4,2013,"91"
6810616,371.07,5,2013,"121"
6810616,372.935,6,2013,"152"
6810616,388.275,7,2013,"182"
6810616,418.82,8,2013,"213"
6810616,414.535,9,2013,"244"
6810616,406.23,10,2013,"274"
6810616,400.205,11,2013,"305"
6810616,373.83,12,2013,"335"
6810616,369.815,1,2014,"1"
6810616,375.425,2,2014,"32"
6810616,368.095,3,2014,"60"
6810616,383.59,4,2014,"91"
6810616,383.67,5,2014,"121"
6810616,389.835,6,2014,"152"
6810616,410.045,7,2014,"182"
6810616,427.89,8,2014,"213"
6810616,417.22,9,2014,"244"
6810616,406.445,10,2014,"274"
6810616,385.345,11,2014,"305"
6810616,372.705,12,2014,"335"
6810616,364.26,1,2015,"1"
6810616,357.755,2,2015,"32"
6810616,353.025,3,2015,"60"
6810616,350.805,4,2015,"91"
6810616,341.355,5,2015,"121"
6810616,337.685,6,2015,"152"
6810616,367.055,7,2015,"182"
6810616,394.44,8,2015,"213"
6810616,398.645,9,2015,"244"
6810616,432.845,10,2015,"274"
6810616,380.55,11,2015,"305"
6810616,360.4,12,2015,"335"
6810616,350.755,1,2016,"1"
6810616,375.775,2,2016,"32"
6810616,376.9,3,2016,"61"
6810616,379.11,4,2016,"92"
6810616,353.545,5,2016,"122"
6810616,357.795,6,2016,"153"
6810616,390.04,7,2016,"183"
6810616,392.82,8,2016,"214"
6810616,381.68,9,2016,"245"
6810616,383.66,10,2016,"275"
6810616,364.93,11,2016,"306"
6810616,354.53,12,2016,"336"
6810616,348.31,1,2017,"1"
6810616,343.935,2,2017,"32"
6810616,343.51,3,2017,"60"
6810616,351.005,4,2017,"91"
6810616,364.105,5,2017,"121"
6810616,378.64,6,2017,"152"
6810616,442.78,7,2017,"182"
6810616,460.71,8,2017,"213"
6810616,463.155,9,2017,"244"
6810616,439.93,10,2017,"274"
6810616,435.535,11,2017,"305"
6810616,428.22,12,2017,"335"
6810616,434.8,1,2018,"1"
6810616,425.81,2,2018,"32"
6810616,408.945,3,2018,"60"
6810616,409.845,4,2018,"91"
6810616,411.465,5,2018,"121"
6810616,439.255,6,2018,"152"
6810616,442.54,7,2018,"182"
6810616,445.095,8,2018,"213"
6810616,431.375,9,2018,"244"
6810616,400.545,10,2018,"274"
6810616,386.95,11,2018,"305"
6810616,381.23,12,2018,"335"
6810616,373.305,1,2019,"1"
6810616,370.42,2,2019,"32"
6810616,372.405,3,2019,"60"
6810616,372.515,4,2019,"91"
6810616,361.125,5,2019,"121"
6810616,358.995,6,2019,"152"
6810616,384.945,7,2019,"182"
6810616,427.47,8,2019,"213"
6810616,436.25,9,2019,"244"
6810616,429.91,10,2019,"274"
6810616,398.165,11,2019,"305"
6810616,378.895,12,2019,"335"
6810616,372.305,1,2020,"1"
6810616,362.09,2,2020,"32"
6810616,361.155,3,2020,"61"
6810616,372.285,4,2020,"92"
6810616,388.105,5,2020,"122"
6810616,420.535,6,2020,"153"
6810616,461.93,7,2020,"183"
6810616,463.28,8,2020,"214"
6810616,458.71,9,2020,"245"
6810616,463.01,10,2020,"275"
6810616,461.54,11,2020,"306"
6810616,447.485,12,2020,"336"
6810616,431.5,1,2021,"1"
6810616,431.295,2,2021,"32"
6810616,408.985,3,2021,"60"
6810616,411.655,4,2021,"91"
6810616,404.56,5,2021,"121"
6810616,403.95,6,2021,"152"
6810616,399.725,7,2021,"182"
6810616,410.915,8,2021,"213"
6810616,424.285,9,2021,"244"
6810616,419.035,10,2021,"274"
6810616,402.84,11,2021,"305"
6810616,403.935,12,2021,"335"
6810616,394.21,1,2022,"1"
6810616,376.615,2,2022,"32"
6810616,393.15,3,2022,"60"
6810626,332.4,9,2007,"244"
6810626,338.9,10,2007,"274"
6810626,338,11,2007,"305"
6810626,330.65,12,2007,"335"
6810626,326.25,1,2008,"1"
6810626,335.35,2,2008,"32"
6810626,336,3,2008,"61"
6810626,348.6,4,2008,"92"
6810626,349.45,5,2008,"122"
6810626,386.9,6,2008,"153"
6810626,397.5,7,2008,"183"
6810626,400.65,8,2008,"214"
6810626,391.8,9,2008,"245"
6810626,394.45,10,2008,"275"
6810626,390.6,11,2008,"306"
6810626,384.3,12,2008,"336"
6810626,372,1,2009,"1"
6810626,377.1,2,2009,"32"
6810626,379.45,3,2009,"60"
6810626,380.1,4,2009,"91"
6810626,380.15,5,2009,"121"
6810626,399.85,6,2009,"152"
6810626,430.95,7,2009,"182"
6810626,429.025,8,2009,"213"
6810626,410.05,9,2009,"244"
6810626,386.39,10,2009,"274"
6810626,379.05,11,2009,"305"
6810626,372.1,12,2009,"335"
6810626,367.725,1,2010,"1"
6810626,357.275,2,2010,"32"
6810626,347.075,3,2010,"60"
6810626,345.975,4,2010,"91"
6810626,352.595,5,2010,"121"
6810626,366.085,6,2010,"152"
6810626,370.885,7,2010,"182"
6810626,411.585,8,2010,"213"
6810626,383.955,9,2010,"244"
6810626,383.635,10,2010,"274"
6810626,383.62,11,2010,"305"
6810626,376.665,12,2010,"335"
6810626,372.745,1,2011,"1"
6810626,376.205,2,2011,"32"
6810626,379.74,3,2011,"60"
