"site","julian","date2","mean_depth_ft","month","day_month","min","flow10","flow25","flow50","flow75","flow90","max","Nobs","startYr","endYr","date"
6804804,"183",NA,NA,NA,NA,68.175,70.203,73.245,78.315,80.355,81.579,82.395,3,2011,2022,"07-02"
6804804,"213",NA,NA,NA,NA,70.28,70.903,71.7062,82.34,84.9338,86.859,89.295,8,2011,2022,"08-01"
6804804,"214",NA,NA,NA,NA,71.315,73.476,76.7175,82.12,82.935,83.424,83.75,3,2011,2022,"08-02"
6804804,"244",NA,NA,NA,NA,71.9,72.1905,72.6225,78.9925,85.005,86.5185,89,8,2011,2022,"09-01"
6804804,"245",NA,NA,NA,NA,71.175,72.47,74.4125,77.65,81.1225,83.206,84.595,3,2011,2022,"09-02"
6804804,"274",NA,NA,NA,NA,55.5,60.967,74.1662,81.3825,85.8825,87.249,89.09,8,2011,2022,"10-01"
6804804,"275",NA,NA,NA,NA,69.985,71.652,74.1525,78.32,81.7,83.728,85.08,3,2011,2022,"10-02"
6804804,"305",NA,NA,NA,NA,61.55,62.8975,66.8725,81.895,85.095,87.7635,89.615,8,2011,2022,"11-01"
6804804,"306",NA,NA,NA,NA,72.035,74.063,77.105,82.175,83.8125,84.795,85.45,3,2011,2022,"11-02"
6804804,"335",NA,NA,NA,NA,61.36,65.7875,70.4525,79.3825,84.8738,87.9285,89.78,8,2011,2022,"12-01"
6804804,"336",NA,NA,NA,NA,69.9,72.574,76.585,83.27,84.515,85.262,85.76,3,2011,2022,"12-02"
6804806,"1","2022-01-01",258.2,"Jan","01-01",133.4,168.74,191.675,209.2,236.65,255.58,258.2,15,2007,2022,"01-01"
6804806,"32","2022-02-01",257.55,"Feb","02-01",134.2,167.65,193.7,216,238.725,254.53,259.9,15,2007,2022,"02-01"
6804806,"60","2022-03-01",257.35,"Mar","03-01",160.6,166.9,196.925,208.6,235.3,257.35,257.35,11,2007,2022,"03-01"
6804806,"61",NA,NA,NA,NA,135.6,151.41,175.125,201.2,222.5875,237.865,248.05,4,2007,2022,"03-02"
6804806,"91",NA,NA,NA,NA,161.25,164.985,192.775,206.8,230.4,240.5565,256.95,10,2007,2022,"04-01"
6804806,"92",NA,NA,NA,NA,136.95,152.46,175.725,201.475,222.875,238.31,248.6,4,2007,2022,"04-02"
6804806,"121",NA,NA,NA,NA,131.875,159.7,177.35,206.2,229.45,238.7,257.35,11,2007,2022,"05-01"
6804806,"122",NA,NA,NA,NA,137.2,152.995,176.6875,201.725,222.7875,239.325,250.35,4,2007,2022,"05-02"
6804806,"152",NA,NA,NA,NA,130.375,160.45,180.025,206.1,231.85,240.9,257.25,11,2007,2022,"06-01"
6804806,"153",NA,NA,NA,NA,141,157.1325,181.3313,204.6125,223.85,240.77,252.05,4,2007,2022,"06-02"
6804806,"182",NA,NA,NA,NA,129.46,162.55,181.575,208.065,235.85,243,257.95,11,2007,2022,"07-01"
6804806,"183",NA,NA,NA,NA,141.55,157.675,181.8625,206.45,227.225,244.55,256.1,4,2007,2022,"07-02"
6804806,"213",NA,NA,NA,NA,136.25,163.9,184.725,210.15,238,246.6,258.25,11,2007,2022,"08-01"
6804806,"214",NA,NA,NA,NA,142.5,158.67,182.925,209.85,231.975,247.59,258,4,2007,2022,"08-02"
6804806,"244",NA,NA,NA,NA,131.2,165.14,186.55,211.2,239.1,251.125,261.15,11,2007,2022,"09-01"
6804806,"245",NA,NA,NA,NA,143.4,160.11,185.175,211.725,232.6375,247.555,257.5,4,2007,2022,"09-02"
6804806,"274",NA,NA,NA,NA,131.6,164.35,186.45,211.46,238.95,253.8,260.1,11,2007,2022,"10-01"
6804806,"275",NA,NA,NA,NA,145.55,161.195,184.6625,211.55,233.65,248.5,258.4,4,2007,2022,"10-02"
6804806,"305",NA,NA,NA,NA,133.3,164.95,187.65,211.05,238.74,253.6,259,11,2007,2022,"11-01"
6804806,"306",NA,NA,NA,NA,146.7,162.015,184.9875,211.75,234.1125,249.165,259.2,4,2007,2022,"11-02"
6804806,"335",NA,NA,NA,NA,133.8,165,188.45,209.9,237.475,252.35,258.6,11,2007,2022,"12-01"
6804806,"336",NA,NA,NA,NA,153.4667,166.8417,186.9042,211.475,233.3625,248.595,258.75,4,2007,2022,"12-02"
6804809,"1","2022-01-01",70.145,"Jan","01-01",65.19,66.674,68.835,71.425,72.005,72.548,75.225,17,2005,2022,"01-01"
6804809,"32","2022-02-01",72.105,"Feb","02-01",61.45,65.826,67.765,71.6,72.205,72.675,75.56,17,2005,2022,"02-01"
6804809,"60","2022-03-01",71.36,"Mar","03-01",63.625,65.556,67.985,71.445,72.27,72.738,73.25,13,2005,2022,"03-01"
6804809,"61",NA,NA,NA,NA,66.53,66.6605,66.8562,69.1575,71.415,71.532,71.61,4,2005,2022,"03-02"
6804809,"91",NA,NA,NA,NA,63.25,67.0115,67.7675,71.995,72.725,73.3565,74.835,12,2005,2022,"04-01"
6804809,"92",NA,NA,NA,NA,64.58,65.537,66.9725,69.55,71.3975,71.519,71.6,4,2005,2022,"04-02"
6804809,"121",NA,NA,NA,NA,61.455,63.4895,65.6525,71.46,72.0325,72.547,73.6,12,2005,2022,"05-01"
6804809,"122",NA,NA,NA,NA,60.17,62.513,66.0275,68.5525,69.8187,71.0675,71.9,4,2005,2022,"05-02"
6804809,"152",NA,NA,NA,NA,62.33,65.819,67.38,71.51,72.5,72.798,73.9,13,2005,2022,"06-01"
6804809,"153",NA,NA,NA,NA,61.605,63.729,66.915,69.085,70.3762,71.9805,73.05,4,2005,2022,"06-02"
6804809,"182",NA,NA,NA,NA,62.71,67.3745,69.1362,71.9525,72.7225,73.0495,74,12,2005,2022,"07-01"
6804809,"183",NA,NA,NA,NA,68.68,69.385,70.4425,71.1475,71.6862,72.4445,72.95,4,2005,2022,"07-02"
6804809,"213",NA,NA,NA,NA,63.41,68.9315,70.04,72.0725,72.7925,73.487,74.2,12,2005,2022,"08-01"
6804809,"214",NA,NA,NA,NA,69.09,69.828,70.935,71.8525,72.2038,72.2915,72.35,4,2005,2022,"08-02"
6804809,"244",NA,NA,NA,NA,65.3,67.1565,69.0863,72.105,73.0663,73.55,74.42,12,2005,2022,"09-01"
6804809,"245",NA,NA,NA,NA,68.9,69.158,69.545,70.8125,71.9488,72.0995,72.2,4,2005,2022,"09-02"
6804809,"274",NA,NA,NA,NA,63.675,65.1155,67.5388,72.3425,73.3275,75.306,75.58,12,2005,2022,"10-01"
6804809,"275",NA,NA,NA,NA,68.485,69.3565,70.6638,71.5075,71.7812,72.0625,72.25,4,2005,2022,"10-02"
6804809,"305",NA,NA,NA,NA,66,66.179,67.32,70.82,72.075,73.349,75.815,13,2005,2022,"11-01"
6804809,"306",NA,NA,NA,NA,69.98,70.5155,71.3188,72.2675,72.8275,72.931,73,4,2005,2022,"11-02"
6804809,"335",NA,NA,NA,NA,64.925,66.736,68.975,71.38,72.14,72.763,73.29,13,2005,2022,"12-01"
6804809,"336",NA,NA,NA,NA,67.86,69.087,70.9275,72.5083,73.1175,73.209,73.27,4,2005,2022,"12-02"
6804916,"1","2022-01-01",248.4,"Jan","01-01",96.2,114.77,158.8,199.41,220.15,240.989,248.4,17,2005,2022,"01-01"
6804916,"32","2022-02-01",247.775,"Feb","02-01",95.67,114.116,152.35,195.255,219.5,239.9,248.9,17,2005,2022,"02-01"
6804916,"60","2022-03-01",246.7,"Mar","03-01",98.75,114.64,150.25,197.875,219.425,242.258,247.54,13,2005,2022,"03-01"
6804916,"61",NA,NA,NA,NA,118.85,136.8005,163.7263,191.645,211.845,224.877,233.565,4,2005,2022,"03-02"
6804916,"91",NA,NA,NA,NA,101.625,111.594,148.8,194.7875,212.0525,224.615,248.005,12,2005,2022,"04-01"
6804916,"92",NA,NA,NA,NA,120.9,139.185,166.6125,193.335,211.7025,224.091,232.35,4,2005,2022,"04-02"
6804916,"121",NA,NA,NA,NA,103.585,112.7865,152.055,196.67,213.88,222.721,248.055,12,2005,2022,"05-01"
6804916,"122",NA,NA,NA,NA,120.85,139.717,168.0175,193.795,211.6063,225.5675,234.875,4,2005,2022,"05-02"
6804916,"152",NA,NA,NA,NA,110,110.802,154.4,192.24,213.325,226.129,247.645,13,2005,2022,"06-01"
6804916,"153",NA,NA,NA,NA,140.35,154.441,175.5775,195.85,213.72,230.532,241.74,4,2005,2022,"06-02"
6804916,"182",NA,NA,NA,NA,110.46,119.3175,165.75,198.275,221.225,230.135,248.505,12,2005,2022,"07-01"
6804916,"183",NA,NA,NA,NA,138.15,152.94,175.125,197.1,216.45,233.91,245.55,4,2005,2022,"07-02"
6804916,"213",NA,NA,NA,NA,114.085,121.7775,168.6188,201.1625,222.6538,233.0615,260.26,12,2005,2022,"08-01"
6804916,"214",NA,NA,NA,NA,136.45,152.905,177.5875,201.6375,220.4237,235.6315,245.77,4,2005,2022,"08-02"
6804916,"244",NA,NA,NA,NA,115.175,120.685,168.3438,203.4575,223.1375,235.7015,250.485,12,2005,2022,"09-01"
6804916,"245",NA,NA,NA,NA,137.75,154.4735,179.5588,202.38,219.78,235.107,245.325,4,2005,2022,"09-02"
6804916,"274",NA,NA,NA,NA,112.165,122.027,167.4875,203.1225,222.5238,237.2845,249.125,12,2005,2022,"10-01"
6804916,"275",NA,NA,NA,NA,137.5,153.4975,177.4937,201.2,220.2075,235.746,246.105,4,2005,2022,"10-02"
6804916,"305",NA,NA,NA,NA,94.545,113.546,155.15,199.29,220.88,235.43,249.42,13,2005,2022,"11-01"
6804916,"306",NA,NA,NA,NA,141.6,156.369,178.5225,202.0025,221.6275,236.842,246.985,4,2005,2022,"11-02"
6804916,"335",NA,NA,NA,NA,93.165,112.792,153.4,199.315,219.925,235.173,248.76,13,2005,2022,"12-01"
6804916,"336",NA,NA,NA,NA,140.6333,156.3448,179.9121,202.3225,220.5775,236.665,247.39,4,2005,2022,"12-02"
6809303,"1","2022-01-01",789.58,"Jan","01-01",732.61,746.804,766.22,768,780.32,785.402,789.58,17,2005,2022,"01-01"
6809303,"32","2022-02-01",791.545,"Feb","02-01",733.045,744.59,765.8,770.7,780.5,783.97,791.545,17,2005,2022,"02-01"
6809303,"60","2022-03-01",785.875,"Mar","03-01",735.32,743.662,765.5,771.535,779.55,785.79,787.59,13,2005,2022,"03-01"
6809303,"61",NA,NA,NA,NA,746.9,753.125,762.4625,768.2675,770.97,774.723,777.225,4,2005,2022,"03-02"
6809303,"91",NA,NA,NA,NA,737.035,743.51,767.15,772.1325,779.9625,783.255,789.81,12,2005,2022,"04-01"
6809303,"92",NA,NA,NA,NA,747.65,752.735,760.3625,766.8175,773.0925,780.396,785.265,4,2005,2022,"04-02"
6809303,"121",NA,NA,NA,NA,743.9,746.375,767.3938,771.065,784.04,785.936,788.085,12,2005,2022,"05-01"
6809303,"122",NA,NA,NA,NA,749.5,753.88,760.45,768.9325,775.9012,779.7465,782.31,4,2005,2022,"05-02"
6809303,"152",NA,NA,NA,NA,741.83,744.266,749.915,772.1,783.4,792.542,806.55,13,2005,2022,"06-01"
6809303,"153",NA,NA,NA,NA,753.75,754.74,756.225,767.745,779.89,782.5,784.24,4,2005,2022,"06-02"
6809303,"182",NA,NA,NA,NA,744.1,745.286,764.87,779.375,785.3387,787.99,800.235,12,2005,2022,"07-01"
6809303,"183",NA,NA,NA,NA,755.55,758.985,764.1375,776.9425,787.0838,787.4415,787.68,4,2005,2022,"07-02"
6809303,"213",NA,NA,NA,NA,747.6,749.9565,770.9212,781.79,791.02,793.843,805.96,12,2005,2022,"08-01"
6809303,"214",NA,NA,NA,NA,760.9,761.92,763.45,778.15,793.64,796.592,798.56,4,2005,2022,"08-02"
6809303,"244",NA,NA,NA,NA,747.46,752.31,768.6788,782.315,789.5375,792.065,806.25,12,2005,2022,"09-01"
6809303,"245",NA,NA,NA,NA,767.45,768.095,769.0625,780.08,791.2687,792.5445,793.395,4,2005,2022,"09-02"
6809303,"274",NA,NA,NA,NA,742.035,753.425,769.7037,776.4275,789.5713,792.794,796.9,12,2005,2022,"10-01"
6809303,"275",NA,NA,NA,NA,763.3,765.16,767.95,778.7,789.6,792.66,794.7,4,2005,2022,"10-02"
6809303,"305",NA,NA,NA,NA,731.875,747.198,769.605,772.2,786.61,790.016,792.16,13,2005,2022,"11-01"
6809303,"306",NA,NA,NA,NA,764.2,765.19,766.675,778.125,790.3262,793.1635,795.055,4,2005,2022,"11-02"
6809303,"335",NA,NA,NA,NA,731.335,745.714,763.245,769.665,784.6,788.402,789.77,13,2005,2022,"12-01"
6809303,"336",NA,NA,NA,NA,760.1667,762.3067,765.5167,775.6,786.0163,789.8255,792.365,4,2005,2022,"12-02"
6810405,"1","2022-01-01",157.78,"Jan","01-01",153.8,156.7003,156.8058,157.585,157.835,158.171,158.195,12,2010,2022,"01-01"
6810405,"32","2022-02-01",157.73,"Feb","02-01",153.845,156.3175,156.7,157.5225,157.7763,158.1625,158.25,12,2010,2022,"02-01"
6810405,"60","2022-03-01",157.945,"Mar","03-01",154.425,155.897,156.86,157.785,157.945,158.206,158.27,9,2010,2022,"03-01"
6810405,"61",NA,NA,NA,NA,156.335,156.569,156.92,157.505,157.555,157.585,157.605,3,2010,2022,"03-02"
6810405,"91",NA,NA,NA,NA,154.91,155.33,156.3313,157.5925,158.1075,158.361,158.725,8,2010,2022,"04-01"
6810405,"92",NA,NA,NA,NA,156.68,156.818,157.025,157.37,157.4625,157.518,157.555,3,2010,2022,"04-02"
6810405,"121",NA,NA,NA,NA,153.41,154.502,156.32,157.6225,158.4675,159.3435,161.335,8,2010,2022,"05-01"
6810405,"122",NA,NA,NA,NA,156.36,156.571,156.8875,157.415,157.47,157.503,157.525,3,2010,2022,"05-02"
6810405,"152",NA,NA,NA,NA,153.03,154.283,156.3575,157.9975,158.2387,159.009,159.73,8,2010,2022,"06-01"
6810405,"153",NA,NA,NA,NA,152.75,153.696,155.115,157.48,157.7425,157.9,158.005,3,2010,2022,"06-02"
6810405,"182",NA,NA,NA,NA,153.365,155.003,156.8562,157.95,158.3812,159.021,159.77,8,2010,2022,"07-01"
6810405,"183",NA,NA,NA,NA,153.01,153.92,155.285,157.56,158.0425,158.332,158.525,3,2010,2022,"07-02"
6810405,"213",NA,NA,NA,NA,153.615,155.652,157.11,157.7875,158.2862,159.0025,159.755,8,2010,2022,"08-01"
6810405,"214",NA,NA,NA,NA,155.825,156.15,156.6375,157.45,157.98,158.298,158.51,3,2010,2022,"08-02"
6810405,"244",NA,NA,NA,NA,154.025,155.992,157.2437,157.65,158.1937,158.538,158.86,8,2010,2022,"09-01"
6810405,"245",NA,NA,NA,NA,157.55,157.64,157.775,158,158.135,158.216,158.27,3,2010,2022,"09-02"
6810405,"274",NA,NA,NA,NA,154.9,155.523,156.9038,157.66,157.8963,158.0545,158.1,8,2010,2022,"10-01"
6810405,"275",NA,NA,NA,NA,157.51,157.6,157.735,157.96,158.1225,158.22,158.285,3,2010,2022,"10-02"
6810405,"305",NA,NA,NA,NA,153.7,154.876,155.95,157.435,157.94,158.131,158.435,9,2010,2022,"11-01"
6810405,"306",NA,NA,NA,NA,156.275,156.541,156.94,157.605,157.935,158.133,158.265,3,2010,2022,"11-02"
6810405,"335",NA,NA,NA,NA,153.8,155.824,156.59,157.505,157.775,158.013,158.185,9,2010,2022,"12-01"
6810405,"336",NA,NA,NA,NA,156.315,156.573,156.96,157.605,157.875,158.037,158.145,3,2010,2022,"12-02"
6810616,"1","2022-01-01",394.21,"Jan","01-01",348.31,354.8065,370.4375,381.8,413.835,430.582,434.8,14,2009,2022,"01-01"
6810616,"32","2022-02-01",376.615,"Feb","02-01",343.935,359.0555,370.195,376.195,418.2737,426.013,431.295,14,2009,2022,"02-01"
6810616,"60","2022-03-01",393.15,"Mar","03-01",343.51,353.025,370.25,382.625,408.965,422.52,428.065,11,2009,2022,"03-01"
6810616,"61",NA,NA,NA,NA,361.155,364.304,369.0275,376.9,398.695,411.772,420.49,3,2009,2022,"03-02"
6810616,"91",NA,NA,NA,NA,350.805,350.985,372.3238,382.385,411.2025,429.7515,456.945,10,2009,2022,"04-01"
6810616,"92",NA,NA,NA,NA,372.285,373.65,375.6975,379.11,414.3225,435.45,449.535,3,2009,2022,"04-02"
6810616,"121",NA,NA,NA,NA,341.355,359.148,365.8462,387.945,409.7387,438.946,473.515,10,2009,2022,"05-01"
6810616,"122",NA,NA,NA,NA,353.545,360.457,370.825,388.105,422.98,443.905,457.855,3,2009,2022,"05-02"
6810616,"152",NA,NA,NA,NA,337.685,356.864,374.3613,396.8925,431.88,466.249,477.535,10,2009,2022,"06-01"
6810616,"153",NA,NA,NA,NA,357.795,370.343,389.165,420.535,447.435,463.575,474.335,3,2009,2022,"06-02"
6810616,"182",NA,NA,NA,NA,367.055,383.156,391.1375,415.645,442.72,471.7745,481.04,10,2009,2022,"07-01"
6810616,"183",NA,NA,NA,NA,390.04,404.418,425.985,461.93,469.265,473.666,476.6,3,2009,2022,"07-02"
6810616,"213",NA,NA,NA,NA,394.44,409.2675,420.9825,436.4925,462.27,471.82,481.765,10,2009,2022,"08-01"
6810616,"214",NA,NA,NA,NA,392.82,406.912,428.05,463.28,472.0575,477.324,480.835,3,2009,2022,"08-02"
6810616,"244",NA,NA,NA,NA,398.645,412.946,418.9863,433.8125,450.445,464.8,479.605,10,2009,2022,"09-01"
6810616,"245",NA,NA,NA,NA,381.68,397.086,420.195,458.71,469.395,475.806,480.08,3,2009,2022,"09-02"
6810616,"274",NA,NA,NA,NA,400.545,405.6615,409.5925,425.955,432.2688,443.317,473.8,10,2009,2022,"10-01"
6810616,"275",NA,NA,NA,NA,383.66,399.53,423.335,463.01,465.0925,466.342,467.175,3,2009,2022,"10-02"
6810616,"305",NA,NA,NA,NA,380.55,384.8655,389.7538,401.5225,430.385,437.795,458.135,10,2009,2022,"11-01"
6810616,"306",NA,NA,NA,NA,364.93,375.783,392.0625,419.195,440.3675,453.071,461.54,3,2009,2022,"11-02"
6810616,"335",NA,NA,NA,NA,360.4,371.4745,375.0962,392.5825,414.34,429.5785,441.805,10,2009,2022,"12-01"
6810616,"336",NA,NA,NA,NA,354.53,361.428,371.775,389.02,418.2525,435.792,447.485,3,2009,2022,"12-02"
6810626,"1","2022-01-01",381.04,"Jan","01-01",326.25,341.075,350.1675,365.385,376.395,393.841,413.33,15,2007,2022,"01-01"
6810626,"32","2022-02-01",373.215,"Feb","02-01",334.3,335.946,351.665,357.935,374.7425,386.325,404.57,15,2007,2022,"02-01"
6810626,"60","2022-03-01",374.49,"Mar","03-01",334.495,336.1,344.9275,361.46,379.595,380.34,394.05,11,2007,2022,"03-01"
6810626,"61",NA,NA,NA,NA,336,341.1375,348.8438,358.04,365.2775,369.458,372.245,4,2007,2022,"03-02"
6810626,"91",NA,NA,NA,NA,337.63,339.358,342.57,363.4,380.0075,399.64,407.695,10,2007,2022,"04-01"
6810626,"92",NA,NA,NA,NA,348.6,349.644,351.21,360.7525,374.3875,383.32,389.275,4,2007,2022,"04-02"
6810626,"121",NA,NA,NA,NA,332.53,336.454,352.765,363.235,388.2912,394.7825,424.55,10,2007,2022,"05-01"
6810626,"122",NA,NA,NA,NA,346.725,347.5425,348.7688,354.0175,368.32,385.843,397.525,4,2007,2022,"05-02"
6810626,"152",NA,NA,NA,NA,329.115,339.339,365.1475,369.7925,395.5563,429.9175,435.295,10,2007,2022,"06-01"
6810626,"153",NA,NA,NA,NA,345.11,357.647,376.4525,391.105,402.8538,416.4325,425.485,4,2007,2022,"06-02"
6810626,"182",NA,NA,NA,NA,347.695,358.9495,373.285,387.02,429.575,436.072,436.99,10,2007,2022,"07-01"
6810626,"183",NA,NA,NA,NA,369.945,378.2115,390.6112,414.6,431.9575,432.421,432.73,4,2007,2022,"07-02"
6810626,"213",NA,NA,NA,NA,371.38,391.1395,400.0675,409.205,430.2325,438.236,438.605,10,2007,2022,"08-01"
6810626,"214",NA,NA,NA,NA,387.105,391.1685,397.2637,415.8625,432.5613,435.2365,437.02,4,2007,2022,"08-02"
6810626,"244",NA,NA,NA,NA,332.4,382.86,389.4075,405.86,418.9575,432.665,436.56,11,2007,2022,"09-01"
6810626,"245",NA,NA,NA,NA,373.825,379.2175,387.3062,413.105,434.6187,434.9945,435.245,4,2007,2022,"09-02"
6810626,"274",NA,NA,NA,NA,338.9,375.87,381.885,392.565,410.2025,417.075,422.015,11,2007,2022,"10-01"
6810626,"275",NA,NA,NA,NA,376.19,381.668,389.885,407.6125,425.0375,432.71,437.825,4,2007,2022,"10-02"
6810626,"305",NA,NA,NA,NA,338,359.945,371.45,379.05,387.5425,408.47,422.115,11,2007,2022,"11-01"
6810626,"306",NA,NA,NA,NA,360.94,369.838,383.185,391.4775,403.4438,423.4035,436.71,4,2007,2022,"11-02"
6810626,"335",NA,NA,NA,NA,330.65,352.665,358.3,371.1,381.5775,392.315,421.03,11,2007,2022,"12-01"
6810626,"336",NA,NA,NA,NA,349.245,356.0175,366.1762,378.06,394.4525,412.727,424.91,4,2007,2022,"12-02"
6810813,"1","2022-01-01",496.85,"Jan","01-01",433.555,477.5825,492.9713,501.895,511.2288,519.575,554.18,18,2004,2022,"01-01"
6810813,"32","2022-02-01",498.25,"Feb","02-01",431.015,475.211,489.1225,499.695,510.3738,538.819,556.215,18,2004,2022,"02-01"
6810813,"60","2022-03-01",505.8,"Mar","03-01",427.475,471.578,493.5613,504.2,510.9375,541.629,554.935,14,2004,2022,"03-01"
6810813,"61",NA,NA,NA,NA,481.55,486.86,494.825,499.675,501.2238,503.2465,504.595,4,2004,2022,"03-02"
6810813,"91",NA,NA,NA,NA,427.39,471.265,492.3,512.325,514.165,541.614,554.84,13,2004,2022,"04-01"
6810813,"92",NA,NA,NA,NA,487.45,490.951,496.2025,500.2525,505.6,513.187,518.245,4,2004,2022,"04-02"
6810813,"121",NA,NA,NA,NA,427.225,472.915,487.94,506.15,518.025,552.577,564.69,13,2004,2022,"05-01"
6810813,"122",NA,NA,NA,NA,490.45,492.4285,495.3962,502.5725,515.3425,528.379,537.07,4,2004,2022,"05-02"
6810813,"152",NA,NA,NA,NA,429.805,486.323,502.535,517.855,530.825,547.348,572.45,13,2004,2022,"06-01"
6810813,"153",NA,NA,NA,NA,498.45,499.788,501.795,508.9925,524.6625,541.92,553.425,4,2004,2022,"06-02"
6810813,"182",NA,NA,NA,NA,443.18,486.552,509.195,521.35,526.28,553.276,572.205,13,2004,2022,"07-01"
6810813,"183",NA,NA,NA,NA,500.4,505.497,513.1425,526.12,540.3112,550.1415,556.695,4,2004,2022,"07-02"
6810813,"213",NA,NA,NA,NA,446.47,488.28,513.5,525.97,543.15,558.592,564.665,13,2004,2022,"08-01"
6810813,"214",NA,NA,NA,NA,435.22,459.072,494.85,519.73,545.4,555.78,562.7,5,2004,2022,"08-02"
6810813,"244",NA,NA,NA,NA,447.975,484.632,515.55,529.565,545.16,557.686,561.835,13,2004,2022,"09-01"
6810813,"245",NA,NA,NA,NA,435.22,458.892,494.4,516.785,532.85,550.58,562.4,5,2004,2022,"09-02"
6810813,"274",NA,NA,NA,NA,448.35,487.342,512.5,527.015,537.785,548.005,561.195,13,2004,2022,"10-01"
6810813,"275",NA,NA,NA,NA,434.18,459.508,497.5,527.625,541.2,552.924,560.74,5,2004,2022,"10-02"
6810813,"305",NA,NA,NA,NA,475.46,485.427,508.1,515.69,533.255,545.589,548.355,13,2004,2022,"11-01"
6810813,"306",NA,NA,NA,NA,434.1,459.14,496.7,509.91,537.5,551.249,560.415,5,2004,2022,"11-02"
6810813,"335",NA,NA,NA,NA,474.29,480.958,501.95,509.4,519.655,525.465,535.17,13,2004,2022,"12-01"
6810813,"336",NA,NA,NA,NA,435.56,460.9893,499.1333,506.44,523.4,544.94,559.3,5,2004,2022,"12-02"
6810912,"1","2022-01-01",453.76,"Jan","01-01",433.035,436.574,438.1425,445,449.2525,452.746,454.445,15,2007,2022,"01-01"
6810912,"32","2022-02-01",454.56,"Feb","02-01",433.565,435.554,438.0025,444,447.5775,451.199,454.56,15,2007,2022,"02-01"
6810912,"60","2022-03-01",453.905,"Mar","03-01",436.84,438.4,440.665,447.37,451.0575,453.9,453.905,11,2007,2022,"03-01"
6810912,"61",NA,NA,NA,NA,431.7,433.2435,435.5588,438.0225,439.7537,440.7505,441.415,4,2007,2022,"03-02"
6810912,"91",NA,NA,NA,NA,431,432.755,441.94,450.1975,452.3912,455.961,463.71,10,2007,2022,"04-01"
6810912,"92",NA,NA,NA,NA,431.215,432.934,435.5125,438.8725,440.8675,440.989,441.07,4,2007,2022,"04-02"
6810912,"121",NA,NA,NA,NA,430.055,435.698,439.7188,452,455.1,460.427,465.62,10,2007,2022,"05-01"
6810912,"122",NA,NA,NA,NA,432.135,433.722,436.1025,437.7125,439.7125,442.795,444.85,4,2007,2022,"05-02"
6810912,"152",NA,NA,NA,NA,432.33,436.236,442.7025,452.32,455.1175,461.742,465,10,2007,2022,"06-01"
6810912,"153",NA,NA,NA,NA,437.565,437.691,437.88,438.4775,440.79,444.066,446.25,4,2007,2022,"06-02"
6810912,"182",NA,NA,NA,NA,434.51,440.8235,444.715,454.325,458.2587,465.5705,471.65,10,2007,2022,"07-01"
6810912,"183",NA,NA,NA,NA,443.95,444.9505,446.4513,448.17,450.1412,452.0965,453.4,4,2007,2022,"07-02"
6810912,"213",NA,NA,NA,NA,443.95,446.1775,447.9088,453.2625,457.5025,460.253,474.95,10,2007,2022,"08-01"
6810912,"214",NA,NA,NA,NA,445.66,448.762,453.415,457.46,458.9538,459.0145,459.055,4,2007,2022,"08-02"
6810912,"244",NA,NA,NA,NA,434.4,444.02,447.4525,453.565,460.8175,461.81,474.19,11,2007,2022,"09-01"
6810912,"245",NA,NA,NA,NA,444.07,447.274,452.08,455.66,457.7038,459.7445,461.105,4,2007,2022,"09-02"
6810912,"274",NA,NA,NA,NA,436.6,444.035,448.4325,452.55,457.3175,463.1,466.25,11,2007,2022,"10-01"
6810912,"275",NA,NA,NA,NA,450.6,452.58,455.55,457.5,458.0338,458.4545,458.735,4,2007,2022,"10-02"
6810912,"305",NA,NA,NA,NA,437.15,443.65,447.53,451.275,454.8025,458.3,462.405,11,2007,2022,"11-01"
6810912,"306",NA,NA,NA,NA,453.66,453.891,454.2375,454.715,455.83,457.324,458.32,4,2007,2022,"11-02"
6810912,"335",NA,NA,NA,NA,436.85,439.45,442.455,447.23,454.06,455.385,455.6,11,2007,2022,"12-01"
6810912,"336",NA,NA,NA,NA,450.71,451.1165,451.7262,453.82,456.6562,458.6025,459.9,4,2007,2022,"12-02"
6810913,"1","2022-01-01",34.935,"Jan","01-01",29.14,32.4963,33.7771,35.1975,36.375,36.9,36.98,12,2010,2022,"01-01"
6810913,"32","2022-02-01",35.36,"Feb","02-01",31.61,31.996,34.0675,35.3725,35.9375,36.3455,37.19,12,2010,2022,"02-01"
6810913,"60","2022-03-01",35.515,"Mar","03-01",33.17,33.694,33.91,35.515,36.4,36.623,36.715,9,2010,2022,"03-01"
6810913,"61",NA,NA,NA,NA,31.9,32.348,33.02,34.14,34.9575,35.448,35.775,3,2010,2022,"03-02"
6810913,"91",NA,NA,NA,NA,33.7,34.0465,34.21,35.9725,36.37,36.5155,36.82,8,2010,2022,"04-01"
6810913,"92",NA,NA,NA,NA,31.68,31.908,32.25,32.82,34.2825,35.16,35.745,3,2010,2022,"04-02"
6810913,"121",NA,NA,NA,NA,26.965,29.0755,33.8875,35.8375,36.2712,36.4505,36.51,8,2010,2022,"05-01"
6810913,"122",NA,NA,NA,NA,25.745,27.539,30.23,34.715,34.9925,35.159,35.27,3,2010,2022,"05-02"
6810913,"152",NA,NA,NA,NA,25.605,28.139,31.2163,35.8125,36.2425,36.517,36.545,8,2010,2022,"06-01"
6810913,"153",NA,NA,NA,NA,25.47,27.154,29.68,33.89,35.0725,35.782,36.255,3,2010,2022,"06-02"
